category_url,category_name,category_url2,category_name2,category_url3,category_name3,category_url4,category_name4,product_url,product_name,product_SKU,product_img,product_img_names,description,description_html,נתוני הכלי,הספק,מתח עבודה,מהירות ללא עומס,משקל,פרטים נוספים,הספק ממוצע,מתח,סמיכות צבע מקסימלית,מידה,נפח מיכל,מתאים לליין סוללות,זמן טעינה מטען 3A/h (סוללת 1.5A/h),זמן טעינה מטען 3A/h (סוללת 3A/h),זמן טעינה מטען 6.5A/h (סוללת 1.5A/h),זמן טעינה מטען 6.5A/h (סוללת 3A/h),זמן טעינה מטען 6.5A/h (סוללת 5A/h),מהירות ללא עומס(RPM),קלאץ,בורר מצב,תפסנית,משקל(גוף בלבד),Lumens,COB,סוללה,שעות הפעלה (סוללה טעונה במלואה),סוללה נטענת,,הספק תאורת לד,עוצמת תאורה מירבית,טווח טמפרטורת סביבה,מטען (מתח וזרם טעינה),זרם התנעה למצבר,מספר התנעות רציפות,גודל פיזי,תקן עמידות,יציאות ושקעים,מהירות ללא עומס (n1),מהירות ללא עומס (n2),קוטר הברגה,קוטר מוט,קוטר מוט עירבול,קוטר מוט ערבוב,מעבר חופשי,גובה סניקה,עוצמת שאיבה,אורך כבל,זמן טעינה מטען 3A/h (סוללת 3A/h ),סל”ד | 2 מהירויות,הגדרות קלאצ',ראשים מתחלפים,מומנט מקסימלי,מנוע,אור עבודה,קוטר מעבר חופשי,קוטר יציאה,מאפיינים מיוחדים,קצב שאיבה,מהירות (ללא עומס),זמן פעולה,קוטר חיתוך,קוטר כבל / אורך,לחץ קול,עוצמת קול,רעידות,משקל (כולל סוללה),מהירות סיבוב,קוטר דיסק,חיתוך באלומיניום,חיתוך ברזל,חיתוך בעץ,מהירות,שיפוע מקסימלי,קוטר משורית,קוטר הציר,סל”ד,קצב דפיקה,ידית אחיזה,הכנסה ושליפת ביטים ביד אחת,אריזה,אחריות בסיסית,אחריות מורחבת,מגיע עם,ניתן לרכוש בנפרד,קוטר ראש ליטוש,תכונות,מרווחי פנדל,חיתוך בזוית,שחרור משורית מהיר,מהירות זרימת אוויר,בורר מהירויות,לחצן מהירות טורבו,זמן עבודה במהירות מינימלית,עוצמת רעש(Lpa),קצב דחיפת אוויר,תאימות סוללה,מצבי מהירות,זמען עבודה (סוללה מלאה),נפח זרימת אוויר,עוצמת רעש (Lpa),מידות,מהירות סיבוב (ללא עומס),קוטר ציר,תכולת מיכל,זרימה,לחץ עבודה נומינלי,זמן טעינה מטען 3A/h (סוללת 5A/h),מתאים לכל סוגי הסוללות,ראש בוקסה,מקסימום כוח,זמן טעינה מטען מהיר 6.5A/h (סוללת 3A/h),זמן טעינה מטען מהיר 6.5A/h (סוללת 5A/h),פנס,מהירות ללא עומס(LOW),מהירות ללא עומס(HIGH),בורר מצבים,תפסנית אוטומטית,מטען,שעות הפעלה,מצב סוללה,RPM,BPM,כוח דפיקה,כניסת תפסנית,קידוח בבטון,קוטר חיתוך דיסק,קוטר חיתוך חוט,מהירות סרק,קיבולת מיכל לאיסוף גזם,גובה חיתוך,רמת עוצמת קול מירבית LWA,סוללות,עוצמת הארה,רמקול,תקני עמידות,קצב דפיקה(BPM),מומנט פתיחה,מומנט סגירה,קוטר גלגל השחזה,מידת דיסק הליטוש,מרחק עבודה מקסימלי,קוטר להב,כושר חיתוך,שולחן- זוית הטייה,משור זוית,מהירות סיבובית (ללא עומס),מידות אבן השחזה,מידות סרט ליטוש,מהירות סרט ליטוש,עוצמת רעש,מהירות סיבוב של הדיסק ללא עומס,מהירות סיבוב של החגורה ללא עומס,קוטר פד הליטוש,מידות סרט הליטוש,אורך הכבל,קוטר להב המשור,עומק ניסור,גובה שולחן,עובי להב,כיון זווית,גודל להב,כולל להב וידיה,חיתוך,כושר חיתוך ב- 90°,כושר חיתוך ב- 45°,מהירות להב,אורך להב,רוחב להב,עומק ניסור בזווית 90°,חיתוך בברזל,חיתוך אלומיניום,טווח תנועה,המשחזת מגיעה ללא דיסק,קוטר דיסק הליטוש,קוטר צינור שאיבה,גודל ציר,עומק חיתוך 90°,עומק חיתוך 45°,בעל תאורת לייזר,אורך להב הגוזם,מרווח בין שיניי המשור (יכולת גיזום),מהירות הלהבים ללא עומס,רמץ לחץ הקול (Lpa),רמת עוצמת הקול (Lwa),רמת ויברציות לפי ידית,רמת בטיחות,מידות הכלי,משקל(כולל סוללה),טווח טמפרטורה,"טווח טמפרטורה מצב ""|""","טווח טמפרטורה מצב ""||""",כבל,צג,קוטר ניטים,משקל (ללא סוללה),מתח הזנה/תדר,אורך להב השרשרת,מהירות השרשרת,נפח מיכל שימון שרשרת,קיבול מיכל שמן,לחץ עבודה,לחץ מקסימלי,קצב זרימת עבודה,מקס' קצב זרימה,מקס' אספקת מים בלחץ,LWA (כוח אקוסטי),ערך רטט,מקס' טמפרטורת מים,הגנת המכשיר מפני חדירת נוזלים,אחריות,יכולת קירור,יכולת חימום,זרם צריכה DC,איבוד חום לאחר ניתוק מהחשמל,קוטר מקסימלי,חור הרכבה,עומק ערוץ,רוחב ערוץ,מתח אספקה,צריכת הספק,גובה חיתוך (מתכוונן),עוצמת קול מירבית LWA,להב חיתוך,טיפים של אלופים,קוטר קידוח מקסימלי,משקל (ללא מקדח),"מהירות ללא עומס (2 מהירויות, בסל""ד)",מידות הכלי (אורךXרוחבXגובה),זמן עבודה,עומק הברשה,מידות (מצב פתוח),מידות (מצב מקופל),אורך כבל חשמל,קיבולת מיכל איסוף,רוחב מברשת,כושר קידוח לבנים,כושר קידוח בטון,"מהירות ללא עומס 1 (סל""ד)","מהירות ללא עומס 2 (סל""ד)",סוג סוללה,כוח חיתוך מירבי,קוטר חיתוך ענפים מירבי,מימדים,מערכות בטיחות,קוטר כבל,הספק מנוע,מרווח שיניים,מתפס הלהב,הטיית ידית אחיזה,מערכת בטיחותית,אביזר גוזם גדר חי,אורך חיתוך,משקל(ללא אביזרים),משקל כולל אביזר גוזם גדר,לחץ קול(LPA),עוצמת קול(LWA),מקסימום אורך מוט טלסקופי,אביזר משור שרשרת,מהירות משור ללא עומס,קיבולת מיכל שמן,משקל כולל אביזר משור שרשרת,נפח מנוע,נפח מיכל דלק,נפח מיכל שמן,רוחב חיתוך,עובי להבים,נפח שק איסוף,משקל נטו,עוצמת רעש LpA,ויברציות,גובה קיצוץ (6 מצבים),קוטר צילינדר,דלק,דרך הצתה,מצת,התנעה,נפח מיכל דלק/שמן,משקל נקי,משקל ברוטו,מהירות במצב (ללא פעילות),וע,להב,שרשרת,רעידות - ידית קדמית,רעידות - ידית אחורית,מהירות שרשרת,עומק חיתוך,מיכל שמן,קוטר המקדח (חורים),מקדח 1,מקדח 2,מקדח 3,מהירות מירבית,סוג הצתה,אחוז שמן דלק,קיבולת מיכל דלק + שמן,כוח עבודה,קוטר,כושר,מלבן,מרובע,זוית הטייה (של המלחציים),אביזרים במארז,כבל הזנה,מרחק בין הידיות,גובה (כולל מוטות),מהירות גיר מצב I,מהירות גיר מצב II,חיבור מוטות ערבול,משקל (כולל מוטות),טווח סיבוב שולחן המשור,משור זוית הטייה,שואב שבבים,מהירות עבודה ללא עומס,סוג לייזר,אורך גל הלייזר,סוג הגנה,עוצמת לייזר,עומק חיתוך בפלדה,עומק חיתוך בעץ,עומק חיתוך באלומיניום,חיתוך בזווית,גובה,אורך,משטח עבודה מקסימלי,עומק עומס מקסימלי,גובה פתיחה של גלגלות,אורך מוט,רמת רעש,המהירות ללא עומד,מידות פנדל,זווית הטיה,מפוח אוויר פנימי,רמות מהירות,אורן מוט,מתח הסוללה,אורך מוט590,ציר,זרימת ריסוס מקסימלית,אורך צינור ריסוס,משקל (כולל צינור),רוחב המעבר,גובה המעבר,מסור זווית הטיה,גודל שולחן,מידות להב,הספק מרבי,גודל השולחן,אורך להב המסור,גובה חיתוך מקסימלי,עומק עבודה,תנועת הרמה,זווית חיתוך,גיר,גודל משטח עבודה,גודל בסיס המקדחה,"מהירויות (סל""ד)",הספק מקסימלי,מערכת הנעה,קיבולת בנזין,משך פעולה רציפה,שמן מנוע,קיבולת שמן מנוע,רמת רעש (מרחק 7 מטרים),"מידות (מ""מ)",משקל כולל,ממיר מייצב מתח (AVR),קלאצ',מקסימום פלט,יציאת DC,יציאת AC,"מידה כוללת בס""מ(L×W×H)",עומק חיתוך עץ,עומק חיתוך פלדה,זמן טעינה (עם סוללה 1.5A),2 מהירויות סיבוב(תיבת הילוכים פלנטרית),"רטט בקידוח מתכת (Uncertainty K = 1,5 m/s)","רטט במצב הברגה ללא קידוח (Uncertainty K = 1,5 m/s)",תואם סוללה,משקל (גוף),הילוכים,מהירויות חליצה,תאורת עבודה,משקל (גוף בלבד),נפח מיכל הדלק,עומק חיתוך מקסימלי,מהירות במצב סיבובי סרק,קוטר דיסק הלהב,קוטר ציר הלהב,כוח סגירה של גלגל ההידוק,עוצמת רעד,משקל (ללא להב ודלק),וואט,זרם,כושר הרמת כבל יחיד,כושר הרמת כבל כפול,גובה הרמה כבל יחיד,גובה הרמה כבל כפול,"סל""ד כבל יחיד","סל""ד כבל כפול",עובי כבל,חוזק מתיחה של הכבל(N/mm),רמת בידוד,רמת הגנה,סוג בידוד,מצב הפעלה,מנגנון מכני,דלק לתערובת (לא כלול),שמן לתערובת (לא כלול),יחס שמן דלק לשימוש,קרבורטור,קוטר ריסוק,מהירות משיכה,כוח משיכה,אורך כבל השחלה,קוטר כבל ההשחלה,עוצמת,קיבולת,אופציית,זרימת,מספר,מייצב מתח,מצבר,מומנט,1,2,3,"סיבובים לדקה (סל""ד)",ייצוב מתח,יציאות AC,פיה,תפסנית (אוטומטית),קידוח במתכת,אביזרים,פוטר מיני למשחזת ציר,5 דיסקיות לחיתוך מתכת,70 יחידות נייר עגול לליטוש,9 מכרסמים,4 גלילי ליטוש גדולים,4 גלילי ליטוש קטנים,2 אביזרי שיוף בגדלים שונים,7 אביזרי אבן להשחזה,6 מברשות פלדה,משחת פוליש,אבן השחזה מלבנית,לחץ דחיסה,מתח חשמלי,"הספק תאורת לד סה""כ",2 תאורות צד מתקפלות,תאורה ראשית,זמני עבודה,כוח אקוסטי(LWA),"מידות הכלי(ס""מ)",תדר,הספק כניסה,מתח מקסימלי ללא עומס,עומס ללא עבודה,קבוצת בידוד,מתאים לריתוך אלקטרודות בטווח,קירור,מידות(HxLxW),מהירות החוט,מחזור עבודה,קוטר חוט,זרם מקס',משקל (נטו),לחץ שאיבה/יניקה,ספיקת אוויר,רמת שאיבה,אופציית שאיבה,מיכל,עוצמת מנוע,"סל""ד מנוע",לחץ אוויר,יכולת דחיסה,"כ""ס",קוטר מיכל,עומק הקצאה,עומק שיקוע,רוחב הקצעה (מקסימום),אורך הלהב,עומק חיתוך ברזל,עומק חיתוך אלומיניום,תאימות עבודה,קליבה אינטגרלית,תאורת לייזר
https://www.huntertools.co.il/catalog/huntercordedtools/,כלים חשמליים,https://www.huntertools.co.il/catalog/huntercordedtools/rotary-hammers/,פטישונים,,,,,https://www.huntertools.co.il/catalog/huntercordedtools/rotary-hammers/electric_rotary_hammer_800w_26mm_100111-001/,"פטישון מקצועי 26 מ""מ 800W",100111-001,"https://www.huntertools.co.il/media/w41jfivg/dsc_1987.png
https://www.huntertools.co.il/media/ogtoi2ii/100111-001_615-615_לבן02.png
https://www.huntertools.co.il/media/ykjpf2em/100111-001_615-615_לבן01.png
https://www.huntertools.co.il/media/yucjqw2p/אווירה_2.jpg
https://www.huntertools.co.il/media/x5wcqa54/dsc_1916.png
https://www.huntertools.co.il/media/j4vnw2jn/אווירה_1.jpg","dsc_1987.png,100111-001_615-615_לבן02.png,100111-001_615-615_לבן01.png,אווירה_2.jpg,dsc_1916.png,אווירה_1.jpg","
                ,
,פטישון חשמלי מקצועי 26 מ""מ ו-800W של Hunter. כלי עוצמתי בעל ביצועים גבוהים, אידיאלי לקשת רחבה של אנשי מקצוע: חשמלאים, שיפוצניקים, מתקנים קבלנים ועוד. ורסטילי, קל משקל ואמין, ומעניק התמודדות מהירה וקלה עם קידוח עץ, מתכת וקידוחים של קירות בטון עד 26 מ""מ.,
,בורר כיוון הקדיחה (קדימה\אחורה) המשמש גם כמשבת בטיחות במצבו האמצעי לשמירה על בטיחות המשתמש. ,
,מתג הפעלה בעל בקרת דיוק אלקטרונית - ניתן לשלוט במהירות העבודה של הכלי באמצעות ויסות לחץ נכון בזמן הלחיצה על מתג ההפעלה.,
,כניסת תפסנית +SDS מאפשרת החלפה מהירה וקלה של ביטים ואביזרים. התפסנית מקבלת מקדחי SDS עד 26 מ""מ ומעניקה אחיזה חזקה ואמינה במקדחים ואביזרים לעבודה יותר יעילה.,
,מנוע עוצמתי מספק מהירות עבודה של 0-1300 סל""ד בקדיחה, קצב דפיקה של 5500bpm עוצמת הלימה של 3J.,
,הפטישון במשקל 2.8 ק""ג בלבד ובעל נקודת אחיזה ארגונומית, המצופה מעטפת גומי מחוספסת ואיכותית ומקנה אחיזה נוחה ויעילה המונעת החלקות בזמן העבודה.,
,ידית עזר אנטי-ויברציה בעלת ציפוי גומי המקנה אחיזה נוחה ויציבה המונעת החלקה בזמן עבודה, מרסנת רטט ומונעת כאבים ועייפות לאחר העבודה. ניתן להתקין את הידית ב-360°.,
,הפטישון מציע שלושה מצבי עבודה:,⚬ מצב קידוח בלבד לקידוח בברזל ועץ,⚬ מצב דפיקה בלבד לסיתותים קלים בלבד,⚬ מצב קידוח+דפיקה לעבודות קידוח בבטן,
,באמצעות בורר מצב העבודה ניתן להתאים בקלות ובמהירות את הפטישון לסוג העבודה הנדרש.,
,מגיע מאובזר - הפטישון מגיע עם:,⚬ מזוודה קשיחה,⚬ פוטר SDS למקדחים עם החלפה מהירה,⚬ סט מקדחי SDS,⚬ סט איזמלים SDS,
,
,הכלי מגיע עם תעודת אחריות ל-12 חודשים.,ניתן להרחיב את האחריות ל-24 חודשים ע""י ,הזנת פרטי אחריות באתר, (בכפוף לתקנון),
            ","<div>
                <ul>
<li>פטישון חשמלי מקצועי 26 מ""מ ו-800W של Hunter. כלי עוצמתי בעל ביצועים גבוהים, אידיאלי לקשת רחבה של אנשי מקצוע: חשמלאים, שיפוצניקים, מתקנים קבלנים ועוד. ורסטילי, קל משקל ואמין, ומעניק התמודדות מהירה וקלה עם קידוח עץ, מתכת וקידוחים של קירות בטון עד 26 מ""מ.</li>
<li>בורר כיוון הקדיחה (קדימה\אחורה) המשמש גם כמשבת בטיחות במצבו האמצעי לשמירה על בטיחות המשתמש. </li>
<li>מתג הפעלה בעל בקרת דיוק אלקטרונית - ניתן לשלוט במהירות העבודה של הכלי באמצעות ויסות לחץ נכון בזמן הלחיצה על מתג ההפעלה.</li>
<li>כניסת תפסנית +SDS מאפשרת החלפה מהירה וקלה של ביטים ואביזרים. התפסנית מקבלת מקדחי SDS עד 26 מ""מ ומעניקה אחיזה חזקה ואמינה במקדחים ואביזרים לעבודה יותר יעילה.</li>
<li>מנוע עוצמתי מספק מהירות עבודה של 0-1300 סל""ד בקדיחה, קצב דפיקה של 5500bpm עוצמת הלימה של 3J.</li>
<li>הפטישון במשקל 2.8 ק""ג בלבד ובעל נקודת אחיזה ארגונומית, המצופה מעטפת גומי מחוספסת ואיכותית ומקנה אחיזה נוחה ויעילה המונעת החלקות בזמן העבודה.</li>
<li>ידית עזר אנטי-ויברציה בעלת ציפוי גומי המקנה אחיזה נוחה ויציבה המונעת החלקה בזמן עבודה, מרסנת רטט ומונעת כאבים ועייפות לאחר העבודה. ניתן להתקין את הידית ב-360°.</li>
<li>הפטישון מציע שלושה מצבי עבודה:<br>⚬ מצב קידוח בלבד לקידוח בברזל ועץ<br>⚬ מצב דפיקה בלבד לסיתותים קלים בלבד<br>⚬ מצב קידוח+דפיקה לעבודות קידוח בבטן</li>
<li>באמצעות בורר מצב העבודה ניתן להתאים בקלות ובמהירות את הפטישון לסוג העבודה הנדרש.</li>
<li>מגיע מאובזר - הפטישון מגיע עם:<br>⚬ מזוודה קשיחה<br>⚬ פוטר SDS למקדחים עם החלפה מהירה<br>⚬ סט מקדחי SDS<br>⚬ סט איזמלים SDS</li>
</ul>
<p>הכלי מגיע עם תעודת אחריות ל-12 חודשים.<br>ניתן להרחיב את האחריות ל-24 חודשים ע""י <a rel=""noopener"" href=""/service/%D7%94%D7%A4%D7%A2%D7%9C%D7%AA-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA/"" target=""_blank"" title=""הפעלת אחריות"">הזנת פרטי אחריות באתר</a> (בכפוף לתקנון)</p>
            </div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.huntertools.co.il/catalog/huntercordedtools/,כלים חשמליים,https://www.huntertools.co.il/catalog/huntercordedtools/rotary-hammers/,פטישונים,,,,,https://www.huntertools.co.il/catalog/huntercordedtools/rotary-hammers/electric_rotary_hammer_820w_100112_001/,"פטישון מקצועי 28 מ""מ חשמלי 820W",100112-001,"https://www.huntertools.co.il/media/hjoldupf/תמונה-ראשית_615-615_רקע-שקוף.png
https://www.huntertools.co.il/media/aaqftxzz/615-615.jpg
https://www.huntertools.co.il/media/typdtfmi/100112-001_02_615-615_רקע-לבן.png
https://www.huntertools.co.il/media/sgcmke01/100112-001_03_615-615_רקע-לבן.png","תמונה-ראשית_615-615_רקע-שקוף.png,615-615.jpg,100112-001_02_615-615_רקע-לבן.png,100112-001_03_615-615_רקע-לבן.png","
                ,
,פטישון חשמלי מקצועי 28 מ""מ ו-820W של Hunter. כלי עוצמתי בעל ביצועים גבוהים, אידיאלי לקשת רחבה של אנשי מקצוע: חשמלאים, שיפוצניקים, מתקנים קבלנים ועוד. ורסטילי, קל משקל ואמין, ומעניק התמודדות מהירה וקלה עם קידוח עץ, מתכת וקידוחים של קירות בטון עד 28 מ""מ.,
,בורר כיוון הקדיחה (קדימה\אחורה) המשמש גם כמשבת בטיחות במצבו האמצעי לשמירה על בטיחות המשתמש. ,
,מתג הפעלה בעל בקרת דיוק אלקטרונית - ניתן לשלוט במהירות העבודה של הכלי באמצעות ויסות לחץ נכון בזמן הלחיצה על מתג ההפעלה.,
,כניסת תפסנית +SDS מאפשרת החלפה מהירה וקלה של ביטים ואביזרים. התפסנית מקבלת מקדחי SDS עד 28 מ""מ ומעניקה אחיזה חזקה ואמינה במקדחים ואביזרים לעבודה יותר יעילה.,
,מנוע עוצמתי מספק מהירות עבודה של 0-1300 סל""ד בקדיחה, קצב דפיקה של 5500bpm עוצמת הלימה של 3.3J.,
,הפטישון במשקל 2.8 ק""ג בלבד ובעל נקודת אחיזה ארגונומית, המצופה מעטפת גומי מחוספסת ואיכותית ומקנה אחיזה נוחה ויעילה המונעת החלקות בזמן העבודה.,
,ידית עזר אנטי-ויברציה בעלת ציפוי גומי המקנה אחיזה נוחה ויציבה המונעת החלקה בזמן עבודה, מרסנת רטט ומונעת כאבים ועייפות לאחר העבודה. ניתן להתקין את הידית ב-360°.,
,הפטישון מציע שלושה מצבי עבודה:,⚬ מצב קידוח בלבד לקידוח בברזל ועץ,⚬ מצב דפיקה בלבד לסיתותים קלים בלבד,⚬ מצב קידוח+דפיקה לעבודות קידוח בבטן באמצעות בורר מצב העבודה ניתן להתאים בקלות ובמהירות את הפטישון לסוג העבודה הנדרש.,
,מגיע מאובזר - הפטישון מגיע עם:,⚬ מזוודה קשיחה,⚬ פוטר SDS למקדחים עם החלפה מהירה,⚬ סט מקדחי SDS,⚬ סט איזמלים SDS,
,
,הכלי מגיע עם תעודת אחריות ל-12 חודשים.,ניתן להרחיב את האחריות ל-24 חודשים ע""י ,הזנת פרטי אחריות באתר, (בכפוף לתקנון),
            ","<div>
                <ul>
<li>פטישון חשמלי מקצועי 28 מ""מ ו-820W של Hunter. כלי עוצמתי בעל ביצועים גבוהים, אידיאלי לקשת רחבה של אנשי מקצוע: חשמלאים, שיפוצניקים, מתקנים קבלנים ועוד. ורסטילי, קל משקל ואמין, ומעניק התמודדות מהירה וקלה עם קידוח עץ, מתכת וקידוחים של קירות בטון עד 28 מ""מ.</li>
<li>בורר כיוון הקדיחה (קדימה\אחורה) המשמש גם כמשבת בטיחות במצבו האמצעי לשמירה על בטיחות המשתמש. </li>
<li>מתג הפעלה בעל בקרת דיוק אלקטרונית - ניתן לשלוט במהירות העבודה של הכלי באמצעות ויסות לחץ נכון בזמן הלחיצה על מתג ההפעלה.</li>
<li>כניסת תפסנית +SDS מאפשרת החלפה מהירה וקלה של ביטים ואביזרים. התפסנית מקבלת מקדחי SDS עד 28 מ""מ ומעניקה אחיזה חזקה ואמינה במקדחים ואביזרים לעבודה יותר יעילה.</li>
<li>מנוע עוצמתי מספק מהירות עבודה של 0-1300 סל""ד בקדיחה, קצב דפיקה של 5500bpm עוצמת הלימה של 3.3J.</li>
<li>הפטישון במשקל 2.8 ק""ג בלבד ובעל נקודת אחיזה ארגונומית, המצופה מעטפת גומי מחוספסת ואיכותית ומקנה אחיזה נוחה ויעילה המונעת החלקות בזמן העבודה.</li>
<li>ידית עזר אנטי-ויברציה בעלת ציפוי גומי המקנה אחיזה נוחה ויציבה המונעת החלקה בזמן עבודה, מרסנת רטט ומונעת כאבים ועייפות לאחר העבודה. ניתן להתקין את הידית ב-360°.</li>
<li>הפטישון מציע שלושה מצבי עבודה:<br>⚬ מצב קידוח בלבד לקידוח בברזל ועץ<br>⚬ מצב דפיקה בלבד לסיתותים קלים בלבד<br>⚬ מצב קידוח+דפיקה לעבודות קידוח בבטן באמצעות בורר מצב העבודה ניתן להתאים בקלות ובמהירות את הפטישון לסוג העבודה הנדרש.</li>
<li>מגיע מאובזר - הפטישון מגיע עם:<br>⚬ מזוודה קשיחה<br>⚬ פוטר SDS למקדחים עם החלפה מהירה<br>⚬ סט מקדחי SDS<br>⚬ סט איזמלים SDS</li>
</ul>
<p>הכלי מגיע עם תעודת אחריות ל-12 חודשים.<br>ניתן להרחיב את האחריות ל-24 חודשים ע""י <a rel=""noopener"" href=""/service/%D7%94%D7%A4%D7%A2%D7%9C%D7%AA-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA/"" target=""_blank"" title=""הפעלת אחריות"">הזנת פרטי אחריות באתר</a> (בכפוף לתקנון)</p>
            </div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
