category_url,category_name,category_url2,category_name2,category_url3,category_name3,category_url4,category_name4,product_url,product_name,product_SKU,final_price,original_price,images_links,images_names,youtube_link
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589597-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%A2%D7%91-%D7%9D-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%90%D7%A7%D7%98%D7%99%D7%91%D7%99-%D7%9E%D7%95%D7%9C%D7%98%D7%99-%D7%A4%D7%95%D7%A0%D7%A7%D7%A6%D7%99%D7%95%D7%A0%D7%90%D7%9C%D7%99-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע עב""ם אינטראקטיבי מולטי-פונקציונאלי לחתולים - IMAC",49119,189.05,199,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589596-%D7%9E%D7%A9%D7%97%D7%A7-%D7%AA%D7%A2%D7%9C%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-%D7%A2%D7%9D-%D7%9B%D7%93%D7%95%D7%A8-%D7%A4%D7%A2%D7%9E%D7%95%D7%9F-%D7%95%D7%A7%D7%98%D7%A0%D7%99%D7%A4-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משחק תעלה לחתול עם כדור פעמון וקטניפ - IMAC,49118,46.56,49,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589595-%D7%9E%D7%A9%D7%97%D7%A7-%D7%9E%D7%A0%D7%94%D7%A8%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-%D7%A2%D7%9D-%D7%9B%D7%93%D7%95%D7%A8-%D7%95%D7%A4%D7%A2%D7%9E%D7%95%D7%9F-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משחק מנהרה לחתול עם כדור ופעמון - IMAC,49117,90.25,95,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589594-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%A4%D7%A8%D7%A4%D7%A8-%D7%A2%D7%9C-%D7%97%D7%95%D7%98-47-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע מקל עם פרפר על חוט 47 ס""מ- IMAC",49116,28.41,29.90,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589593-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%A2%D7%9B%D7%91%D7%A8-%D7%A2%D7%9C-%D7%97%D7%95%D7%98-47-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע מקל עם עכבר על חוט 47 ס""מ- IMAC",48167,29.45,31,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589592-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%A2%D7%9B%D7%91%D7%A8-%D7%A1%D7%A4%D7%99%D7%93%D7%99-%D7%A2%D7%9D-%D7%92%D7%9C%D7%92%D7%9C%D7%99%D7%9D-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,צעצוע עכבר ספידי עם גלגלים- IMAC,48166,24.70,26,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589589-%D7%9E%D7%90%D7%9B%D7%99%D7%9C-%D7%90%D7%99%D7%98%D7%99-%D7%9E%D7%A9%D7%97%D7%A7-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%90%D7%A7%D7%98%D7%99%D7%91%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מאכיל איטי משחק אינטראקטיבי - IMAC,49115,142.41,149.90,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589588-%D7%9E%D7%A9%D7%97%D7%A7-%D7%A4%D7%A8%D7%A4%D7%A8-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%90%D7%A7%D7%98%D7%99%D7%91%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משחק פרפר אינטראקטיבי - IMAC,49114,75.05,79,,,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589615-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%95%D7%9E%D7%A9%D7%97%D7%A7-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%90%D7%A7%D7%98%D7%99%D7%91%D7%99-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-4-%D7%91-1-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מגרדת ומשחק אינטראקטיבי לחתול 4 ב-1 - IMAC,49130,151.06,159,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589608-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%97%D7%A8%D7%95%D7%96%D7%99%D7%9D-%D7%A2%D7%9C-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%9E%D7%98%D7%98%D7%91%D7%99-%D7%95%D7%A7%D7%98%D7%A0%D7%99%D7%A4-40-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע חרוזים על מקל עם מטטבי וקטניפ 40 ס""מ - IMAC",48178,20.90,22,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589607-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9B%D7%93%D7%95%D7%A8-%D7%95%D7%A0%D7%95%D7%A6%D7%94-%D7%A2%D7%9C-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%9E%D7%98%D7%98%D7%91%D7%99-%D7%95%D7%A7%D7%98%D7%A0%D7%99%D7%A4-40-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע כדור ונוצה על מקל עם מטטבי וקטניפ 40 ס""מ - IMAC",48176,20.90,22,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589605-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%A7%D7%95%D7%A0%D7%95%D7%A1-%D7%95%D7%A0%D7%95%D7%A6%D7%94-%D7%A2%D7%9C-%D7%97%D7%95%D7%98-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,צעצוע מקל עם קונוס ונוצה על חוט לחתול - IMAC,48170,22.80,24,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589604-%D7%91%D7%95%D7%91%D7%95%D7%AA-%D7%A2%D7%9B%D7%91%D7%A8%D7%99-%D7%91%D7%93-%D7%A6%D7%91%D7%A2%D7%95%D7%A0%D7%99%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,בובות עכברי בד צבעוניים לחתול-  IMAC,46659,552.90,582,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589602-%D7%9B%D7%93%D7%95%D7%A8-%D7%9C%D7%91%D7%93-%D7%AA%D7%97%D7%95%D7%A9%D7%AA%D7%99-%D7%A6%D7%91%D7%A2%D7%95%D7%A0%D7%99-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-6-%D7%A1-%D7%9E-%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור לבד תחושתי צבעוני לחתול 6 ס""מ בינוני - IMAC",49123,189.05,199,,,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589515-%D7%96%D7%95%D7%9E%D7%94-%D7%97%D7%9C%D7%A7%D7%99-%D7%97%D7%99%D7%9C%D7%95%D7%A3-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,זומה - חלקי חילוף IMAC,49082,14.25,15,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589606-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%90%D7%9C%D7%A1%D7%98%D7%99-%D7%A4%D7%A8%D7%97-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,צעצוע אלסטי פרח - IMAC,48171,15.20,16,,,
https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,משחקים לחתולים,https://www.gruberfarm.com/444378-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589603-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%A2%D7%9D-%D7%A0%D7%95%D7%A6%D7%94-50-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע מקל עם נוצה 50 ס""מ- IMAC",48168,17.10,18,,,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589504-%D7%93%D7%99%D7%A7%D7%A1%D7%99-%D7%A9%D7%A7%D7%99%D7%95%D7%AA-%D7%90%D7%A9%D7%A4%D7%94-%D7%91%D7%9C%D7%99%D7%A1%D7%98%D7%A8-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,דיקסי שקיות אשפה - בליסטר IMAC,47229,65.54,69,,,
https://www.gruberfarm.com/444375-%D7%9B%D7%9C%D7%95%D7%91-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,כלוב לחתול,https://www.gruberfarm.com/444375-%D7%9B%D7%9C%D7%95%D7%91-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589503-%D7%9C%D7%99%D7%A0%D7%95%D7%A1-%D7%A7%D7%91%D7%A8%D7%99%D7%95-%D7%A7%D7%99%D7%98-%D7%97%D7%9C%D7%A7%D7%99-%D7%97%D7%99%D7%9C%D7%95%D7%A3-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,לינוס קבריו -קיט חלקי חילוף IMAC,49081,33.63,35.40,,,
https://www.gruberfarm.com/444369-%D7%97%D7%9C%D7%A7%D7%99-%D7%97%D7%99%D7%9C%D7%95%D7%A3-%D7%9C%D7%A6%D7%99%D7%95%D7%93-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,חלקי חילוף לציוד לחתולים,https://www.gruberfarm.com/444369-%D7%97%D7%9C%D7%A7%D7%99-%D7%97%D7%99%D7%9C%D7%95%D7%A3-%D7%9C%D7%A6%D7%99%D7%95%D7%93-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770365-%D7%93%D7%9C%D7%AA-%D7%9C%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%A1%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%90%D7%99%D7%96%D7%99-%D7%A7%D7%98-84899B-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,דלת לשרותים סגורים איזי קט 84899B  IMAC,37843,42.75,45,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230764/extra_large/7017ea52e8eb085e18e783276a75d577.jpg,7017ea52e8eb085e18e783276a75d577.jpg,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770867-%D7%A4%D7%97%D7%9D-%D7%9C%D7%90%D7%A8%D7%92%D7%96-%D7%A6%D7%A8%D7%9B%D7%99%D7%9D-%D7%90%D7%99%D7%96%D7%99-%D7%A7%D7%98-%D7%A1%D7%98-4-%D7%99%D7%97-%D7%91%D7%91%D7%9C%D7%99%D7%A1%D7%98%D7%A8-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,פחם לארגז צרכים איזי-קט סט 4 יח' בבליסטר - IMAC,31339,50.35,53,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231277/extra_large/b4d4ece101188b444a444027b8198c25.jpg,b4d4ece101188b444a444027b8198c25.jpg,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6771108-%D7%A7%D7%9C%D7%99%D7%9F-%D7%90%D7%A4-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,קלין אפ - IMAC,30037,49.40,52,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231525/extra_large/51f4166d34991d330d5ebfa1c51c7410.jpg,51f4166d34991d330d5ebfa1c51c7410.jpg,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770826-%D7%A1%D7%A0%D7%93%D7%99-%D7%A9%D7%A7%D7%99%D7%95%D7%AA-%D7%90%D7%A9%D7%A4%D7%94-%D7%91%D7%9C%D7%99%D7%A1%D7%98%D7%A8-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,סנדי שקיות אשפה - בליסטר IMAC,42673,70.30,74,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231236/extra_large/0eb55e3202805f82feecdc5eee8d0db7.jpg,0eb55e3202805f82feecdc5eee8d0db7.jpg,
https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,שרותים והגיינה לחתולים,https://www.gruberfarm.com/444345-%D7%A9%D7%A8%D7%95%D7%AA%D7%99%D7%9D-%D7%95%D7%94%D7%92%D7%99%D7%99%D7%A0%D7%94-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6771025-%D7%A7%D7%95%D7%93%D7%99-%D7%A9%D7%A7%D7%99%D7%95%D7%AA-%D7%9C%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99-%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D-%D7%90%D7%99%D7%9E%D7%90%D7%A7,קודי שקיות לשירותי חתולים,39251,45.60,48,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231440/extra_large/173d323040cbdc68b16c8f4dadad996c.jpg,173d323040cbdc68b16c8f4dadad996c.jpg,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589612-%D7%9E%D7%A9%D7%98%D7%97-%D7%9E%D7%92%D7%9F-%D7%A1%D7%A4%D7%94-%D7%A2%D7%9D-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משטח מגן ספה עם מגרדת לחתול - IMAC,49127,109.25,115,,,
https://www.gruberfarm.com/444361-%D7%9E%D7%9C%D7%95%D7%A0%D7%94-%D7%95%D7%9B%D7%9C%D7%95%D7%91-%D7%98%D7%99%D7%A1%D7%94-%D7%9C%D7%9B%D7%9C%D7%91,מלונה וכלוב טיסה לכלב,https://www.gruberfarm.com/444361-%D7%9E%D7%9C%D7%95%D7%A0%D7%94-%D7%95%D7%9B%D7%9C%D7%95%D7%91-%D7%98%D7%99%D7%A1%D7%94-%D7%9C%D7%9B%D7%9C%D7%91/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589520-%D7%9E%D7%A9%D7%98%D7%97-%D7%90%D7%95%D7%A0%D7%99%D7%91%D7%A8%D7%A1%D7%9C%D7%99-%D7%9C%D7%A8%D7%9B%D7%91-137X144-%D7%A1%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משטח אוניברסלי לרכב  137X144 סמ   IMAC,49084,84.55,89,,,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589611-%D7%9E%D7%AA%D7%A7%D7%9F-%D7%92%D7%A8%D7%95%D7%93-%D7%9E%D7%92%D7%93%D7%94-60X60X165-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"מתקן גרוד מגדה  60X60X165 ס""מ - IMAC",49126,"1,804.05","1,899",,,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589610-%D7%9E%D7%AA%D7%A7%D7%9F-%D7%92%D7%A8%D7%95%D7%93-%D7%A1%D7%90%D7%91%D7%90-50X50X120-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"מתקן גרוד סאבא 50X50X120  ס""מ - IMAC",49125,"1,899.05","1,999",,,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589609-%D7%9E%D7%AA%D7%A7%D7%9F-%D7%92%D7%A8%D7%95%D7%93-%D7%90%D7%9E%D7%94-70X60X178-%D7%A1-%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"מתקן גרוד אמה  70X60X178 ס""מ - IMAC",49124,"3,163.50","3,330",,,
