category_url,category_name,category_url2,category_name2,category_url3,category_name3,category_url4,category_name4,product_url,product_name,product_SKU,final_price,original_price,images_links,images_names,youtube_link,description,description_html,more_description,more_description_html,colors,son_name,son_sku,son_final_price,son_original_price,son_image,son_image_name,is_son_product
https://www.gruberfarm.com/444341-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,אוכל לכלבים,https://www.gruberfarm.com/444341-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434315-Gruber-farm,גרובר פארם,,,,,https://www.gruberfarm.com/items/6636677-%D7%94%D7%96%D7%9E%D7%A0%D7%AA-%D7%A9%D7%A7-%D7%9E%D7%96%D7%95%D7%9F-%D7%9E%D7%9E%D7%A0%D7%95%D7%99-%D7%92%D7%A8%D7%95%D7%91%D7%A8-%D7%A4%D7%90%D7%A8%D7%9D,הזמנת שק מזון ממנוי,100000,,,https://d3m9l0v76dty0.cloudfront.net/system/photos/14072868/extra_large/ccbfcaa6f0b39925688e1fc3887f3341.jpg,ccbfcaa6f0b39925688e1fc3887f3341.jpg,,"רכשתם מנוי שקים במחיר מוזל? הזמינו שק מהמנוי בקלות ואנו ניצור קשר בהקדם לתיאום המשלוח. 
 בגרובר פארם אתם יכולים להנות ממחירי מנויים לשקי מזון גדולים!  
מעוניינים ברכישת מנוי? בחרו את המנוי המועדף עליכם מעמוד המבצעים שלנו, וכך תוכלו להזמין שקים בקלות ובמהירות.
                ","<span>רכשתם מנוי שקים במחיר מוזל? הזמינו שק מהמנוי בקלות ואנו ניצור קשר בהקדם לתיאום המשלוח.<p></p>
<p>בגרובר פארם אתם יכולים להנות ממחירי מנויים לשקי מזון גדולים! <br>
מעוניינים ברכישת מנוי? בחרו את המנוי המועדף עליכם מעמוד המבצעים שלנו, וכך תוכלו להזמין שקים בקלות ובמהירות.
                </p></span>",,,,,,,,,,False
https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מוצרי טיפוח לכלבים,https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434401-Iv-San-Bernard,איב סן ברנרד,,,,,https://www.gruberfarm.com/items/6770821-%D7%A1%D7%9F-%D7%91%D7%A8%D7%A0%D7%A8%D7%93-%D7%A9%D7%9E%D7%A4%D7%95-%D7%A0%D7%92%D7%93-%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%A2%D7%A5-%D7%94%D7%AA%D7%94-300ML-%D7%90%D7%99%D7%91-%D7%A1%D7%9F-%D7%91%D7%A8%D7%A0%D7%A8%D7%93,סן ברנרד שמפו נגד קרציות - עץ התה 300ML,46048,92.63,97.50,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231231/extra_large/4cb50736cdf9a1cfb358f8a2cbb80c61.jpg,4cb50736cdf9a1cfb358f8a2cbb80c61.jpg,,SHAMPOO   ANTI   PARASSITARIO   TEA   TREE  300ML  VANESIA,<span><span>SHAMPOO</span> <span>ANTI</span> <span>PARASSITARIO</span> <span>TEA</span> <span>TREE</span> 300ML <span>VANESIA</span></span>,"
       
 
 
 הוראות שימוש: 
  להרטיב את הפרווה במים פושרים.  
 שפשפו את הכמות הנכונה של שמפו לתוך הפרווה. 
  השאירו לזמן מה ושטפו היטב. 
 מומלץ לסיום החפיפה להשתמש במרכך. 
 
 
 
   
      
    ","<div>
      <div id=""mytab_0"">
<div>
<div id=""BSText116602_8_BSTEXT"">
<p><span>הוראות שימוש:</span></p>
<p><span> להרטיב את הפרווה במים פושרים. </span></p>
<p><span>שפשפו את הכמות הנכונה של שמפו לתוך הפרווה.</span></p>
<p><span> השאירו לזמן מה ושטפו היטב.</span></p>
<p><span>מומלץ לסיום החפיפה להשתמש במרכך.</span></p>
</div>
</div>
</div>
<div id=""mytab_1""> </div>
      
    </div>",,,,,,,,False
https://www.gruberfarm.com/444340-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D,אוכל לחתולים,https://www.gruberfarm.com/444340-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D/434351-Perfect-Choice,פרפקט צ'ויס,,,,,https://www.gruberfarm.com/items/6729397-%D7%A4%D7%A8%D7%A4%D7%A7%D7%98-%D7%A6-%D7%95%D7%99%D7%99%D7%A1-%D7%97%D7%AA%D7%95%D7%9C%D7%99%D7%9D-18-%D7%A7-%D7%92-%D7%A4%D7%A8%D7%A4%D7%A7%D7%98-%D7%A6-%D7%95%D7%99%D7%A1,"פרפקט צ'וייס חתולים 18 ק""ג",47334,162.45,171,"https://d3m9l0v76dty0.cloudfront.net/system/photos/14155146/extra_large/66df08b586d04a23bd42692a2a03150c.png
https://d3m9l0v76dty0.cloudfront.net/system/photos/14155074/extra_large/06124ba5faae37aaa84b0ff7468c9233.jpeg","66df08b586d04a23bd42692a2a03150c.png
06124ba5faae37aaa84b0ff7468c9233.jpeg",,"מזון פרמיום לחתולים בשקי מגדלים של 18 ק""ג   
אריזה חסכונית המתאימה לחתול הגדל בבית ולהאכלת חתולי החצר","<span>מזון פרמיום לחתולים בשקי מגדלים של 18 ק""ג  <br>
אריזה חסכונית המתאימה לחתול הגדל בבית ולהאכלת חתולי החצר</span>","
       מזון פרמיום לחתולים בשקי מגדלים של 18 ק""ג אריזה חסכונית המתאימה לחתול הגדל בבית ולהאכלת חתולי החצר 
      
    ","<div>
      <p>מזון פרמיום לחתולים בשקי מגדלים של 18 ק""ג אריזה חסכונית המתאימה לחתול הגדל בבית ולהאכלת חתולי החצר</p>
      
    </div>",,,,,,,,False
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,,,,,,,https://www.gruberfarm.com/items/7692233-%D7%9E%D7%A9%D7%98%D7%97-%D7%92%D7%99%D7%A8%D7%95%D7%93-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-%D7%93%D7%92%D7%99%D7%9D,משטח גירוד לחתול דגים,35970,38.95,41,https://d3m9l0v76dty0.cloudfront.net/system/photos/16224651/extra_large/d74dc8dae3477d2aa4f1a06ebf697620.jpg,d74dc8dae3477d2aa4f1a06ebf697620.jpg,,מגרדת קרטון לחתול,<span>מגרדת קרטון לחתול</span>,,,,,,,,,,False
https://www.gruberfarm.com/444338-%D7%94%D7%93%D7%91%D7%A8%D7%AA-%D7%A4%D7%A8%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%95%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%9C%D7%9B%D7%9C%D7%91,הדברת פרעושים וקרציות לכלב,https://www.gruberfarm.com/444338-%D7%94%D7%93%D7%91%D7%A8%D7%AA-%D7%A4%D7%A8%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%95%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%9C%D7%9B%D7%9C%D7%91/434408-Frontline,פרונטליין,,,,,https://www.gruberfarm.com/items/6770926-%D7%A4%D7%A8%D7%95%D7%A0%D7%98%D7%9C%D7%99%D7%99%D7%9F-%D7%AA%D7%A8%D7%A1%D7%99%D7%A1-250-%D7%9E-%D7%9C,"פרונטליין תרסיס 250 מ""ל",25541,161.50,170,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231336/extra_large/69254cee5336f75ec4808e6a07874f90.jpg,69254cee5336f75ec4808e6a07874f90.jpg,,תרסיס פרונטליין מדביר ביעילות פרעושים וקרציות עד חודש ימים מתאים גם לגורים,<span>תרסיס פרונטליין מדביר ביעילות פרעושים וקרציות עד חודש ימים מתאים גם לגורים</span>,,,,,,,,,,False
https://www.gruberfarm.com/444338-%D7%94%D7%93%D7%91%D7%A8%D7%AA-%D7%A4%D7%A8%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%95%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%9C%D7%9B%D7%9C%D7%91,הדברת פרעושים וקרציות לכלב,https://www.gruberfarm.com/444338-%D7%94%D7%93%D7%91%D7%A8%D7%AA-%D7%A4%D7%A8%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%95%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%9C%D7%9B%D7%9C%D7%91/434413-Seresto,סרסטו,,,,,https://www.gruberfarm.com/items/6771040-%D7%A7%D7%95%D7%9C%D7%A8-%D7%A1%D7%A8%D7%A1%D7%98%D7%95-%D7%A7%D7%98%D7%9F-%D7%9C%D7%9B%D7%9C%D7%91-%D7%A0%D7%92%D7%93-%D7%A4%D7%A8%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%95%D7%A7%D7%A8%D7%A6%D7%99%D7%95%D7%AA-%D7%91%D7%90%D7%99%D7%99%D7%A8,קולר סרסטו קטן לכלב נגד פרעושים וקרציות באייר,36598,188.10,198,https://d3m9l0v76dty0.cloudfront.net/system/photos/14231455/extra_large/b3e53ea505e4814601819beaaa01ed27.jpg,b3e53ea505e4814601819beaaa01ed27.jpg,,"סרסטו הוא הפתרון היעיל בקטילת קרציות ופרעושים, אפקטיבי עד 7 חודשים!  מידה: S","<span>סרסטו הוא הפתרון היעיל בקטילת קרציות ופרעושים, אפקטיבי עד 7 חודשים!  מידה: S</span>","
       הקולר החדש, המתקדם והאיכותי ביותר למשך הזמן הארוך ביותר! נגד פרעושים וקרציות על חיות המחמד שלכם יעיל עד 8 חודשים! חסר ריח, עמיד למים הקולר מכיל 2 חומרים פעילים: אימידאקלופריד %01 )dirpolcadimI( % ופלומתרין nirhtemulF( %5.4( איך ההגנה מתבצעת? הקולר משחרר את החומרים הפעילים אשר מתפזרים על כל גופו של הכלב ומגיעים גם לאזורים המרוחקים ביותר וכך נותנים הגנה לכל גופו של הכלב. מה מבדיל את סרסטו מקולרים אחרים? סרסטו הינו פיתוח טכנולוגי חדשני, הוא עשוי ממצע פולימרי מיוחד, בעל תכונות המאפשרות שחרור מבוקר של החומרים הפעילים. מה היתרון בשחרור מבוקר? השחרור המבוקר שומר על מינון נמוך של החומרים הפעילים, באופן רציף, דבר אשר הופך אותו לבטיחותי הן לכלב והן לבני המשפחה ויחד עם זאת יעיל. . *המינון הנמוך והקבוע של החומרים הפעילים נשאר על העור למשך עד 8 חודשים.* מה הופך את סרסטו לכל כך יעיל? החומר הפעיל פלומתרין )nirhtemulf( נחשב לאחד מקוטלי הקרציות היעילים ביותר בעולם. הוא גורם לדחייתן וקטילתןבמהירות בכך שהוא גורם אצלן ל ""אפקט הרגליים הבוערות"" )toH tceffE teeF(- הקרציות חשות צריבה ברגליהן ולכן אינן מסוגלות להיצמד לכלב. במידה והן בכל זאת הצליחו להצמד על כלב העונד קולר סרסטו, נושרות ממנו מתות בתוך זמן קצר. ביחד עם פלומתרין מכיל הקולר גם אימידקלופריד )dirpolcadimI( שני החומרים עובדים יחד בסינרגיה לקטילת פרעושים. מתקבלת יעילות גבוהה מאוד של הקולר. סרסטו עבר בדיקות מקיפות והוכח כבעל יעילות גבוהה מאוד למשך זמן ארוך מאוד - עד 8 חודשים! למידע נוסף על סרסטו - php.hsalps/ne/moc.otseres.www//:ptth סרסטו מופיע בגדלים הבאים: סרסטו קולר לכלבים קטנים במשקל של עד פחות מ 8 ק""ג סרסטו קולר לכלבים גדולים במשקל של 8 ק""ג ומעלה . ***קיים מוצר מקביל לחתולים*** מידה:  S 
      
    ","<div>
      <div id=""mytab_0""><div><div id=""BSText64602_8_BSTEXT""><span>הקולר החדש, המתקדם והאיכותי ביותר למשך הזמן הארוך ביותר!</span><br><br><br><span>נגד פרעושים וקרציות על חיות המחמד שלכם יעיל עד 8 חודשים!</span><br><span>חסר ריח, עמיד למים</span><br><br><br><span>הקולר מכיל 2 חומרים פעילים: אימידאקלופריד %01 )dirpolcadimI( % ופלומתרין nirhtemulF( %5.4(</span><br><br><span>איך ההגנה מתבצעת? הקולר משחרר את החומרים הפעילים אשר מתפזרים על כל גופו של הכלב ומגיעים גם לאזורים המרוחקים ביותר וכך נותנים הגנה לכל גופו של הכלב.</span><br><br><span>מה מבדיל את סרסטו מקולרים אחרים?</span><br><span>סרסטו הינו פיתוח טכנולוגי חדשני, הוא עשוי ממצע פולימרי מיוחד, בעל תכונות המאפשרות שחרור מבוקר של החומרים הפעילים.</span><br><span>מה היתרון בשחרור מבוקר?</span><br><span>השחרור המבוקר שומר על מינון נמוך של החומרים הפעילים, באופן רציף, דבר אשר הופך אותו לבטיחותי הן לכלב והן לבני המשפחה ויחד עם זאת יעיל.</span><br><br><span>. *המינון הנמוך והקבוע של החומרים הפעילים נשאר על העור למשך עד 8 חודשים.*</span><br><span>מה הופך את סרסטו לכל כך יעיל?</span><br><span>החומר הפעיל פלומתרין )nirhtemulf( נחשב לאחד מקוטלי הקרציות היעילים ביותר בעולם. הוא גורם לדחייתן וקטילתןבמהירות בכך שהוא גורם אצלן ל ""אפקט הרגליים הבוערות"" )toH tceffE teeF(- הקרציות חשות צריבה ברגליהן ולכן אינן מסוגלות להיצמד לכלב.</span><br><span>במידה והן בכל זאת הצליחו להצמד על כלב העונד קולר סרסטו, נושרות ממנו מתות בתוך זמן קצר.</span><br><span>ביחד עם פלומתרין מכיל הקולר גם אימידקלופריד )dirpolcadimI( שני החומרים עובדים יחד בסינרגיה לקטילת פרעושים. מתקבלת יעילות גבוהה מאוד של הקולר.</span><br><span>סרסטו עבר בדיקות מקיפות והוכח כבעל יעילות גבוהה מאוד למשך זמן ארוך מאוד - עד 8 חודשים!</span><br><span>למידע נוסף על סרסטו - php.hsalps/ne/moc.otseres.www//:ptth</span><br><span>סרסטו מופיע בגדלים הבאים:</span><br><span>סרסטו קולר לכלבים קטנים במשקל של עד פחות מ 8 ק""ג</span><br><span>סרסטו קולר לכלבים גדולים במשקל של 8 ק""ג ומעלה</span><br><span>.</span><br><br><span>***קיים מוצר מקביל לחתולים***</span></div></div></div><div id=""mytab_1""><ul><li>מידה: <span>S</span></li></ul></div>
      
    </div>",,,,,,,,False
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770565-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%A7%D7%A8%D7%98%D7%95%D7%9F-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-50-%D7%A1%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מגרדת קרטון לחתול 50 סמ - IMAC,34533,49.40,52,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230974/extra_large/36b1c776b67836a396b0c39e8cffcec0.jpg,36b1c776b67836a396b0c39e8cffcec0.jpg,,"מגרדת קרטון איכותית לחתול תוצרת איימק איטליהמידות:אורך: 48 ס""מרוחב: 12 ס""מעובי: 5 ס""מ","<span>מגרדת קרטון איכותית לחתול תוצרת איימק איטליהמידות:אורך: 48 ס""מרוחב: 12 ס""מעובי: 5 ס""מ</span>",,,,,,,,,,False
https://www.gruberfarm.com/444341-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,אוכל לכלבים,https://www.gruberfarm.com/444341-%D7%90%D7%95%D7%9B%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434418-KENBARY,קנברי,,,,,https://www.gruberfarm.com/items/6634195-%D7%A7%D7%A0%D7%91%D7%A8%D7%99-%D7%9E%D7%99%D7%A0%D7%99-%D7%98%D7%99%D7%99%D7%A1%D7%98%D7%99-1-5-%D7%A7-%D7%92,"קנברי מיני טייסטי 1.5 ק""ג",38916,90.25,95,https://d3m9l0v76dty0.cloudfront.net/system/photos/13946148/extra_large/b30b44e9c4e8d73cc41bea4973ef64a6.jpg,b30b44e9c4e8d73cc41bea4973ef64a6.jpg,,"מזון לכלבים בוגרים מגזעים קטנים החיים בבית מיוצר בהולנד.  
מותאם לכלבים מגזעים קטנים.  
תזונה מותאמת לכלבים החיים בבית. 
עשיר בעוף ואורז. 
ללא גלוטן חיטה. 
מפחית ריח צואה. 
מתאים ל: כלבים בוגרים","<span>מזון לכלבים בוגרים מגזעים קטנים החיים בבית מיוצר בהולנד. <br>
מותאם לכלבים מגזעים קטנים. <br>
תזונה מותאמת לכלבים החיים בבית.<br>
עשיר בעוף ואורז.<br>
ללא גלוטן חיטה.<br>
מפחית ריח צואה.<br>
מתאים ל: כלבים בוגרים</span>","
       
 
 MINI & TASTY 
 מזון יבש מלא לכלבים בוגרים מגזעים קטנים  
 עשיר בעוף ובאורז 
 מתכון ללא גלוטן חיטה 
 תומך בבריאות המעיים/בפעולת המעיים 
 תומך בבריאות הפרווה והעור 
 תומך במערכת החיסון 
 ממריץ את חילוף השומנים בגוף 
 כופתית מותאמת לגזעים קטנים 
 מפחית את ריח הצואה 
 רכיבים: 
 עוף מיובש (28%), תירס, אורז (14%), שעורה, שומן עוף, גלוטן תירס, פשתה, שמרי בירה, אבקת ביצים, עיסת סלק מיובשת, שמן סלמון, אינולין (נגזר של  FOS ), גלוקוזמין, כונדרואיטין 
 תכולה תזונתית: 
 חלבון גולמי................. 28.0% 
 שמנים ושומנים גולמיים.. 16.0% 
 סיבים גולמיים.............. 2.1% 
 אפר גולמי................... 6.0% 
 סידן........................... 1.3% 
 זרחן.......................... 1.0% 
 ערך אנרגטי (קילוקלוריות/ק""ג) ...  3,835 
 תוספים (/ק""ג) 
 תוספי מזון: 
 ויטמין  A ................. 18,000  יב""ל 
 (רטיניל אצטט אלפא) 
 ויטמין  D3 ............... 1,500  יב""ל 
 (כולקלציפרול)  
 ויטמין  E ................. 300  יב""ל 
 (כל  טוקופריל אצטאט אלפא)   
 נחושת................... 5.0 מ""ג 
 (נחושת -( II )-סולפאט  פנטהידראט) 
 אבץ...................... 65 מ""ג 
 (אבץ סולפאט, מונוהידראט) 
 ברזל..................... 50 מ""ג 
 (ברזל( II )-סולפט מונוהידראט) 
 מנגן...................... 35 מ""ג 
 (מנגן-( II )-אוקסיד)  
 יוד........................ 1.5 מ""ג 
 (קלציום יודאט) 
 טאורין................... 125 מ""ג 
 ל-קרניטין............... 300 מ""ג 
 תמצית יוקה שידיגרה 100 מ""ג 
 מכיל נוגדי חמצון 
 הנחיות ההאכלה מתבססות על צריכת האנרגיה הרגילה של כלבך. המצב הגופני של הכלב הוא הקו המנחה לכמות היומית הדרושה. בעת הצורך ניתן לתת יותר או פחות מזון, על מנת לשמור על הכלב במצב אופטימלי. מומלץ לחלק את כמות המזון היומית לשתי מנות. 
 יש לדאוג תמיד למי שתיה בכמות מספקת. 
 מידע נוסף: 
 אחסן במקום קריר, יבש (ובמידת האפשר) במקום חשוך. 
 לא למאכל אדם 
 שם/מספר היצרן, מספר האצווה ותוקף מוטבעים ע""ג האריזה 
 מספר היתר 563 מהאגף לפיקוח על מזון לבעלי חיים, השירותים הווטרינרים ובריאות המקנה, משרד החקלאות 
 היבואן: גרובר חוות דגים וציפורים בע""מ, 
 מושב סגולה 39, 08-8584827 
 מיוצר באירופה 
 
 
 
 
 
 הנחיות האכלה מומלצות 
 
 
 
 משקל הכלב בקילוגרם 
 כמות האוכל בגרם 
 
 
 
 1.0 - 2.5 
 
 
 30 - 55 
 
 
 
 
 2.5 - 5.0 
 
 
 55 - 100 
 
 
 
 
 5.0 - 7.5 
 
 
 100 - 130 
 
 
 
 
 7.5 - 10 
 
 
 130 - 160 
 
 
 
 
 10 - 15 
 
 
 160 - 220 
 
 
 
 
 
   
 
 
 
 
 מתאים ל:  כלבים בוגרים 
 
 
      
    ","<div>
      <div id=""mytab_0"">
<div>
<p><span><span>MINI &amp; TASTY</span></span></p>
<p><span><span>מזון יבש מלא לכלבים בוגרים מגזעים קטנים </span></span></p>
<p><span>עשיר בעוף ובאורז</span></p>
<p><span>מתכון ללא גלוטן חיטה</span></p>
<p><span>תומך בבריאות המעיים/בפעולת המעיים</span></p>
<p><span>תומך בבריאות הפרווה והעור</span></p>
<p><span>תומך במערכת החיסון</span></p>
<p><span>ממריץ את חילוף השומנים בגוף</span></p>
<p><span>כופתית מותאמת לגזעים קטנים</span></p>
<p><span>מפחית את ריח הצואה</span></p>
<p><span><span>רכיבים:</span></span></p>
<p><span>עוף מיובש (28%), תירס, אורז (14%), שעורה, שומן עוף, גלוטן תירס, פשתה, שמרי בירה, אבקת ביצים, עיסת סלק מיובשת, שמן סלמון, אינולין (נגזר של </span><span>FOS</span><span>), גלוקוזמין, כונדרואיטין</span></p>
<p><span><span>תכולה תזונתית:</span></span></p>
<p><span>חלבון גולמי................. 28.0%</span></p>
<p><span>שמנים ושומנים גולמיים.. 16.0%</span></p>
<p><span>סיבים גולמיים.............. 2.1%</span></p>
<p><span>אפר גולמי................... 6.0%</span></p>
<p><span>סידן........................... 1.3%</span></p>
<p><span>זרחן.......................... 1.0%</span></p>
<p><span>ערך אנרגטי (קילוקלוריות/ק""ג)</span><span>... </span><span>3,835</span></p>
<p><span>תוספים (/ק""ג)</span></p>
<p><span><span>תוספי מזון:</span></span></p>
<p><span>ויטמין </span><span>A</span><span>................. 18,000  יב""ל</span></p>
<p><span>(רטיניל אצטט אלפא)</span></p>
<p><span>ויטמין </span><span>D3</span><span>............... 1,500  יב""ל</span></p>
<p><span>(כולקלציפרול) </span></p>
<p><span>ויטמין </span><span>E</span><span>................. 300  יב""ל</span></p>
<p><span>(כל  טוקופריל אצטאט אלפא)  </span></p>
<p><span>נחושת................... 5.0 מ""ג</span></p>
<p><span>(נחושת -(</span><span>II</span><span>)-סולפאט  פנטהידראט)</span></p>
<p><span>אבץ...................... 65 מ""ג</span></p>
<p><span>(אבץ סולפאט, מונוהידראט)</span></p>
<p><span>ברזל..................... 50 מ""ג</span></p>
<p><span>(ברזל(</span><span>II</span><span>)-סולפט מונוהידראט)</span></p>
<p><span>מנגן...................... 35 מ""ג</span></p>
<p><span>(מנגן-(</span><span>II</span><span>)-אוקסיד) </span></p>
<p><span>יוד........................ 1.5 מ""ג</span></p>
<p><span>(קלציום יודאט)</span></p>
<p><span>טאורין................... 125 מ""ג</span></p>
<p><span>ל-קרניטין............... 300 מ""ג</span></p>
<p><span>תמצית יוקה שידיגרה 100 מ""ג</span></p>
<p><span>מכיל נוגדי חמצון</span></p>
<p><span>הנחיות ההאכלה מתבססות על צריכת האנרגיה הרגילה של כלבך. המצב הגופני של הכלב הוא הקו המנחה לכמות היומית הדרושה. בעת הצורך ניתן לתת יותר או פחות מזון, על מנת לשמור על הכלב במצב אופטימלי. מומלץ לחלק את כמות המזון היומית לשתי מנות.</span></p>
<p><span>יש לדאוג תמיד למי שתיה בכמות מספקת.</span></p>
<p><span><span>מידע נוסף:</span></span></p>
<p><span>אחסן במקום קריר, יבש (ובמידת האפשר) במקום חשוך.</span></p>
<p><span><span><span>לא למאכל אדם</span></span></span></p>
<p><span>שם/מספר היצרן, מספר האצווה ותוקף מוטבעים ע""ג האריזה</span></p>
<p><span>מספר היתר 563 מהאגף לפיקוח על מזון לבעלי חיים, השירותים הווטרינרים ובריאות המקנה, משרד החקלאות</span></p>
<p><span>היבואן: גרובר חוות דגים וציפורים בע""מ,</span></p>
<p><span>מושב סגולה 39, 08-8584827</span></p>
<p><span>מיוצר באירופה</span></p>
<div>
<table cellspacing=""0"" border=""0"" cellpadding=""0"">
<tbody>
<tr>
<td colspan=""2"" width=""613"">
<p><span>הנחיות האכלה מומלצות</span></p>
</td>
</tr>
<tr>
<td width=""250"">משקל הכלב בקילוגרם</td>
<td width=""362"">כמות האוכל בגרם</td>
</tr>
<tr>
<td width=""250"">
<p><span>1.0 - 2.5</span></p>
</td>
<td width=""362"">
<p><span>30 - 55</span></p>
</td>
</tr>
<tr>
<td width=""250"">
<p><span>2.5 - 5.0</span></p>
</td>
<td width=""362"">
<p><span>55 - 100</span></p>
</td>
</tr>
<tr>
<td width=""250"">
<p><span>5.0 - 7.5</span></p>
</td>
<td width=""362"">
<p><span>100 - 130</span></p>
</td>
</tr>
<tr>
<td width=""250"">
<p><span>7.5 - 10</span></p>
</td>
<td width=""362"">
<p><span>130 - 160</span></p>
</td>
</tr>
<tr>
<td width=""250"">
<p><span>10 - 15</span></p>
</td>
<td width=""362"">
<p><span>160 - 220</span></p>
</td>
</tr>
</tbody>
</table>
</div>
<p><span> </span></p>
</div>
</div>
<div id=""mytab_1"">
<ul>
<li>מתאים ל: <span>כלבים בוגרים</span></li>
</ul>
</div>
      
    </div>",,,,,,,,False
