product_url,product_name,av_id,product_sku,product_price,product_img,product_description,color
https://www.nike.com/t/journey-run-womens-road-running-shoes-vKsnl4/FJ7765-801,Nike Journey Run,14,FJ7765-801,$67.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e5cbc7bf-b408-4159-b169-5b48d6bd21ba/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f7ddd0a3-55cc-4745-a8ff-ffc8e3305eb7/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b8c13cc9-20d6-45b3-b035-e420b13c658b/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b9a24a1a-8e85-4134-8b32-69f36a191cc9/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6b16aa06-ef44-4114-962d-31343b7c1aad/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d77352a8-7f59-47d3-a5a4-59d836e0b49a/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2802ac35-d3f5-4751-b049-b4df28013175/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b586a533-9d10-4ecb-a3c4-73d71e025b17/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/92ab30cd-eb0e-4157-8d07-35156019e453/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2dd97d6f-2f8f-4aba-ab36-c249b66d6e5b/W+NIKE+JOURNEY+RUN.png","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks and supersoft cushioning. It's so comfy that you'll already be looking forward to lacing 'em up again.



Shown: Magic Ember/Bright Crimson/Hyper Pink/Black
Style: FJ7765-801",Magic Ember/Bright Crimson/Hyper Pink/Black
https://www.nike.com/t/journey-run-womens-road-running-shoes-vKsnl4/FJ7765-001,Nike Journey Run,14,FJ7765-001,$72.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/db957543-e885-4828-8fa3-3fed8fdf6bc0/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/805688fc-5ae0-4569-903f-88f76e946b04/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ea16fe87-50c9-42ce-8f82-59ed150aafc4/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2bc1cd32-9c49-4775-8e7c-a1d9e9b06f98/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e761ffa6-652f-4bcb-8ffa-b80ad453fd41/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1e19a312-ecae-4e25-88e8-49b6f1a12ac5/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1665cebb-5614-40ba-b525-0f281f2f510f/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4ddc1c0f-fe30-49f6-a884-383a00bdddac/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c75ae73c-b34d-47cd-ae35-be2a9e12dc38/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bdcef17c-464f-42ea-94b2-084710dedab0/W+NIKE+JOURNEY+RUN.png","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks and supersoft cushioning. It's so comfy that you'll already be looking forward to lacing 'em up again.



Shown: Black/White
Style: FJ7765-001",Black/White
https://www.nike.com/t/pegasus-easyon-womens-road-running-shoes-mwi3rPBd/FQ7844-002,Nike Pegasus EasyOn,13,FQ7844-002,$145,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5699572d-e5c7-408c-9e1f-026787419e3a/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/eefee905-64e5-4bac-86c8-7087bb87fd56/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/839aa66c-2c74-46e5-99c4-9ecd84b985fe/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0b3bdd6f-3fa4-4aad-bdd7-868d938389a1/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7feb3867-243a-4265-bbb6-a0a46ba9f934/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/84b8bd0a-4f51-4098-82c5-96a5d70c75fb/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/75689b11-c652-4ede-a342-c47d5c1da12a/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/babd0925-6a37-4c22-b561-ba596b58c1ee/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/81614bd8-341c-4be4-a430-1d1a49893f90/W+PEGASUS+EASYON.png","Responsive cushioning in the Pegasus provides an energized ride for everyday road running. Experience lighter-weight energy return with dual Air Zoom units and a ReactX foam midsole. Plus, improved engineered mesh on the upper decreases weight and increases breathability.



Shown: Black/Anthracite/Photon Dust/White
Style: FQ7844-002",Black/Anthracite/Photon Dust/White
https://www.nike.com/t/journey-run-womens-road-running-shoes-vKsnl4/FJ7765-006,Nike Journey Run,14,FJ7765-006,$90,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ab0b8330-fae8-4c24-98fc-e877a362145d/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e48e0af1-42a2-42a3-8e05-98b7dc12a929/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/809b7356-9303-42ea-bb01-10dc0aa80fbc/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7bb022b7-ab90-432d-970c-def75627604a/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2a8ce8ac-8a56-4961-9e03-72553966a99a/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dc2f9f50-c169-459f-8a7e-a015db45892f/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3e224746-a460-49f1-920d-a634ad6cd989/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bfa3c020-43f2-4249-9eb8-42431283a2d8/W+NIKE+JOURNEY+RUN.png","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks and supersoft cushioning. It's so comfy that you'll already be looking forward to lacing 'em up again.



Shown: Photon Dust/Cool Grey/Light Smoke Grey/Metallic Pewter
Style: FJ7765-006",Photon Dust/Cool Grey/Light Smoke Grey/Metallic Pewter
https://www.nike.com/t/pegasus-easyon-womens-road-running-shoes-mwi3rPBd/FQ7844-101,Nike Pegasus EasyOn,13,FQ7844-101,$145,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b24b8d7c-b484-4f58-a2f4-9b0d69360a3a/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dc6d80d7-4121-418f-960e-3a87bc28c604/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a7ef404-a870-42fb-8005-cd1d58388bca/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/767dc422-3fe8-4aa6-8d3c-c17d37889b67/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/aceb03e5-b4be-430e-a28a-607f8b072330/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ded27d90-cdf1-4eff-b167-e06c379b2d74/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f5bd9946-05ce-47e7-bc2a-a2d798183152/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ccb1d3bf-f2ba-4492-b968-109aaa5b9f06/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e833efaf-0303-4300-b75d-259a7f014bed/W+PEGASUS+EASYON.png","Responsive cushioning in the Pegasus provides an energized ride for everyday road running. Experience lighter-weight energy return with dual Air Zoom units and a ReactX foam midsole. Plus, improved engineered mesh on the upper decreases weight and increases breathability.



Shown: White/Pure Platinum/Dark Smoke Grey/White
Style: FQ7844-101",White/Pure Platinum/Dark Smoke Grey/White
https://www.nike.com/t/structure-25-prm-womens-road-running-shoes-qpkKMs/HV5161-600,Nike Structure 25 PRM,12,HV5161-600,$97.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb9bc315-7d97-4736-a7f9-e2db3fd19c34/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/88c3bc12-7bdd-4939-8c67-a7977d0382b0/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a0fa8683-0ac2-44d0-8e73-a4b5e4b91b28/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/43b9a76a-fafb-445b-b0ed-ed8aa01f5cd4/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/16453288-8d07-4d31-aab1-bd223f592985/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/06f56859-adf1-4020-b15d-baf34194a26c/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/75094aaa-e3a5-46c2-8af5-4ad7dcf32971/W+AIR+ZOOM+STRUCTURE+25+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/16c967c9-59af-41d6-a09a-2daf82853694/W+AIR+ZOOM+STRUCTURE+25+PRM.png","Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and an Air Zoom unit. Plus, a higher stack height makes it more comfortable, stable and supportive than ever.



Shown: Pink Oxford/Pale Ivory/Platinum Violet/Anthracite
Style: HV5161-600",Pink Oxford/Pale Ivory/Platinum Violet/Anthracite
https://www.nike.com/t/structure-25-womens-road-running-shoes-qpkKMs/DJ7884-012,Nike Structure 25,12,DJ7884-012,$105.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c9dbb74f-09af-43b8-bbd6-18c93862feab/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/37fe60aa-53d4-434d-8e57-752d1c5b9d6b/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/114ececf-8537-4c9c-aa8a-12dc4b5488ae/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d8aaf48a-160a-4fa8-848e-fac83fed1517/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f02ceae0-0e40-4302-a05a-a35ed95933ed/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/658e0854-3105-420a-8186-4f1a45760bd7/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/484f24a4-f9ff-4790-b86f-c83653dc1c8f/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f9ccd336-4693-4bec-8580-c9a2c4afd507/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c6b8edc6-5d03-41a5-95f7-a3d53885397c/W+NIKE+AIR+ZOOM+STRUCTURE+25.png","Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and an Air Zoom unit. Plus, a higher stack height makes it more comfortable, stable and supportive than ever.



Shown: Photon Dust/Light Smoke Grey/Psychic Blue/Summit White
Style: DJ7884-012",Photon Dust/Light Smoke Grey/Psychic Blue/Summit White
https://www.nike.com/t/pegasus-easyon-womens-road-running-shoes-mwi3rPBd/FQ7844-600,Nike Pegasus EasyOn,13,FQ7844-600,$145,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b596f6b6-7692-4b69-baff-467ca3d26b24/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e0e9c8e3-96fb-493d-8e83-30bd1e36a259/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f8eca34c-272b-4755-b8e8-ca61000b0d73/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/10a5474a-78bc-4d0c-af43-8d13ce9fa558/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ca64ada6-2f1e-4461-b216-b0075bed8daf/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/caffbf5d-7d94-4380-8ffa-f000e3a5df80/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fd759d71-2432-4af2-95f1-d119ddb0a1b8/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a4e8c0b1-3d11-4d7d-8058-7cdcd5d2ba7e/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3a999177-19da-466d-aff2-15b09365af6a/W+PEGASUS+EASYON.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d713755d-b1b8-48bc-869d-a0586397e403/W+PEGASUS+EASYON.png","Responsive cushioning in the Pegasus provides an energized ride for everyday road running. Experience lighter-weight energy return with dual Air Zoom units and a ReactX foam midsole. Plus, improved engineered mesh on the upper decreases weight and increases breathability.



Shown: Atmosphere/Total Orange/Hydrangeas/Obsidian
Style: FQ7844-600",Atmosphere/Total Orange/Hydrangeas/Obsidian
https://www.nike.com/t/journey-run-womens-road-running-shoes-vKsnl4/FJ7765-700,Nike Journey Run,14,FJ7765-700,$90,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08bff3d1-e97e-4807-a4bc-2ed4a0cf7084/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6e568687-9744-4a65-9cf6-7af3c5ffed57/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b5516f60-85bb-4dbc-9ed3-d38a9700ebad/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b3b166a6-986f-460a-a60e-0a01a42324be/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cdc050db-fa73-4a80-8736-9c4fd69eb9e7/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e4359c51-695b-45f5-8f19-fd6116631570/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0fd21574-b8b8-41e1-98e1-1a3e8b1d1cfb/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7777a460-918c-4eda-b775-030b9aaa1302/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5cb7734a-8412-4ffd-811d-23809f54f59e/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/790d176e-2975-4a66-b286-3afb49eef5ce/W+NIKE+JOURNEY+RUN.png","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks and supersoft cushioning. It's so comfy that you'll already be looking forward to lacing 'em up again.



Shown: Light Lemon Twist/Glacier Blue/Royal Pulse/Metallic Silver
Style: FJ7765-700",Light Lemon Twist/Glacier Blue/Royal Pulse/Metallic Silver
https://www.nike.com/t/journey-run-womens-road-running-shoes-vKsnl4/FJ7765-401,Nike Journey Run,14,FJ7765-401,$90,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c88bb0a9-d3c3-4b43-9c37-f6db67422b00/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8485f385-0c47-4f52-8858-c542213eba70/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d5cbc575-57a1-4dfe-bb21-4bc84153d2ee/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1bee7efd-3a24-45b0-809a-d6460d11274a/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/63c139d6-d7ec-4fcb-adcb-a4f811795cc5/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cae37756-ff10-46d8-8e7a-9a4a69b62ad4/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8c2aa12b-e00a-46db-983c-dae53bbda8cb/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b6e16739-ada7-48c2-b14f-17f07bb1261c/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/28dad8fe-aee5-431f-8c5e-bebd970b1602/W+NIKE+JOURNEY+RUN.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/45f189ce-6d77-44b1-ad21-585f6910a56f/W+NIKE+JOURNEY+RUN.png","Enjoy every step, route and jaunt in the Nike Journey Run. It’ll have you striding and smiling on punishing pavements, thanks to extra-high foam stacks and supersoft cushioning. It's so comfy that you'll already be looking forward to lacing 'em up again.



Shown: Blue Tint/Psychic Blue/Smokey Blue/Black
Style: FJ7765-401",Blue Tint/Psychic Blue/Smokey Blue/Black
https://www.nike.com/t/structure-25-womens-road-running-shoes-qpkKMs/DJ7884-110,Nike Structure 25,12,DJ7884-110,$91.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cb0fb510-2959-4290-b2d0-fd677647e0e6/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/38107b9b-43a8-4d07-aa79-57615eeaad70/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fd97b11f-2fa2-4120-a31e-bb41ed29ddab/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/56169089-9410-4b20-a81b-2cc2b6bfbc88/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0926f50d-9b1e-44fc-82c0-d555188c07de/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5d6eb287-3182-4b08-b6f3-46d00f2dc3dd/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8634f1c5-93fa-4eb5-a7e9-d7347ec669c4/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/81d40a6e-bd47-47d7-8ae6-a0ae4b9908dc/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d5c7330d-a9e6-4dea-ab20-1e22d4f6d56b/W+NIKE+AIR+ZOOM+STRUCTURE+25.png","Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and an Air Zoom unit. Plus, a higher stack height makes it more comfortable, stable and supportive than ever.



Shown: Summit White/Mink Brown/Varsity Maize/Black
Style: DJ7884-110",Summit White/Mink Brown/Varsity Maize/Black
https://www.nike.com/t/structure-25-womens-road-running-shoes-qpkKMs/DJ7884-800,Nike Structure 25,12,DJ7884-800,$105.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a5d97048-3a1f-434c-8d30-44df5d81923b/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8f73764a-5ba5-4ce4-846e-1812eb4b80d0/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b7cc46b4-f286-4f10-95b9-e6c4903dd068/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5a177e7d-a187-4e02-8216-da2ab124c895/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b81dcb51-d7f4-4f85-afd9-c00c38da397e/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0c8c08b8-dccc-4f9f-9cd6-6325c64829fb/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/076913d6-d35a-47b9-940d-70d41a4056e9/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/28a2f5b5-ab79-448d-bcd3-486e33181f05/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/67ca8128-b2ee-41f0-9fd4-4a3ae85c955d/W+NIKE+AIR+ZOOM+STRUCTURE+25.png","Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and an Air Zoom unit. Plus, a higher stack height makes it more comfortable, stable and supportive than ever.



Shown: Magic Ember/Sail/Apricot Agate/White
Style: DJ7884-800",Magic Ember/Sail/Apricot Agate/White
https://www.nike.com/t/structure-25-womens-road-running-shoes-qpkKMs/DJ7884-101,Nike Structure 25,12,DJ7884-101,$91.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c6e66a68-5b25-46d5-b52f-e5a2cda98a2b/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0ebb2d52-6ba0-4abf-b00f-f8456d94d434/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fb671f46-38a4-4a0a-a1d9-ba16bb0c74e1/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/728fb3e0-d8da-4a67-8459-3030d3d7b3eb/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c08636c4-7f08-4453-839a-19f4f4527be2/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/316b068b-4803-4d70-aeff-fa5f366d3357/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/71214caf-52ea-4faa-84ca-e6f9ded5572b/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8b1abbb5-ed3d-47c7-aef7-b5c740755b71/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a03c76f8-93ba-4354-a774-5bd9228adecc/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/603f03ce-958f-49eb-84ec-c992a8ad9192/W+NIKE+AIR+ZOOM+STRUCTURE+25.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/561978d8-c88a-4f24-b6f6-6883226f3cf3/W+NIKE+AIR+ZOOM+STRUCTURE+25.png","Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and an Air Zoom unit. Plus, a higher stack height makes it more comfortable, stable and supportive than ever.



Shown: White/Pure Platinum/Metallic Silver
Style: DJ7884-101",White/Pure Platinum/Metallic Silver
