product_url,product_name,prosuct_description,product_SKU,product_price,product_img,technical_data
https://www.ledico.com/product/%d7%99%d7%97%d7%99%d7%93%d7%95%d7%aa-dicentis-%d7%9c%d7%9e%d7%aa%d7%95%d7%a8%d7%92%d7%9e%d7%a0%d7%99%d7%9d/,יחידת DICENTIS למתורגמנים,"<div class=""woocommerce-product-details__short-description"">
	<p>יחידה זו מאפשרת תרגום סימולטני באירועים רב לשוניים של עד 100 שפות. ממשק המשתמש הגרפי מחלק את המסך לשפות קלט ופלט בשתי עמודות כך שלמתורגמן יהיה קל לעקוב אחר הדיון.</p>
<p> </p>
</div>",,,https://www.ledico.com/wp-content/uploads/2022/01/DICENTIS-Interpreter-desk-Ledico.png,{}
https://www.ledico.com/product/%d7%9e%d7%99%d7%a7%d7%a1%d7%a8-%d7%9e%d7%98%d7%a8%d7%99%d7%a6%d7%94-8-%d7%a2%d7%a8%d7%95%d7%a6%d7%99%d7%9d-plena-matrix/,מיקסר מטריצה 8 ערוצים Plena Matrix – לכל המערכות אישור מכון התקנים תקן 1220 + תקן EN54-16 האירופאי,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מטריצה 8X8 מבוססת DSP</li>
<li>לכל המערכות אישור מכון התקנים תקן 1220 + תקן EN54-16 האירופאי</li>
<li>ביצועים אקוסטיים מעולים</li>
<li>שליטה באמצעות אייפון, אייפד או תוכנת מחשב גראפית</li>
<li>התקנה פשוטה וממשק אינטואיטיבי</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/Plena-Matrix.jpg,"{'משקל': '6 ק\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""ג'}"
https://www.ledico.com/product/dsa-e-series-e2800-60-bay/,DSA E-Series (E2800 60-bay),,,,https://www.ledico.com/wp-content/uploads/2020/06/DSA-E-Series-E2800-60-bay.jpg,{}
https://www.ledico.com/product/dsa-e-series-e2800-12-bay/,DSA E-Series (E2800 12-bay),,,,https://www.ledico.com/wp-content/uploads/2020/06/DSA-E-Series-E2800-12-bay.jpg,{}
https://www.ledico.com/product/%d7%92%d7%9c%d7%90%d7%99-pir-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-isc-ppr1-w16/,גלאי PIR מקצועי – ISC-PPR1-W16,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>גלאי אינפרא-אדום פאסיבי ידידותי בפני בעלי חיים</li>
<li>אופטיקה בשלושה מיקודים, הדחקת אור לבן פעיל</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/ISC-PPR1-W16.jpg,"{'שטח כיסוי משתנה': '18 m x 25m standard coverage; 8m x\n10 m selectable short range coverage', 'גובה התקנה': '2.1 – 3.0 מטר', 'הערות': 'עיצוב ידידותי להתקנה הכולל שני חלקים, פיצוי טמפרטורה דינאמי'}"
https://www.ledico.com/product/%d7%92%d7%9c%d7%90%d7%99-%d7%aa%d7%a7%d7%a8%d7%94-pirmicrowave-%d7%93%d7%92%d7%9d-ds9370/,גלאי תקרה PIR\Microwave דגם DS9370,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>אופטיקה בהתאמה מלאה כדי להשיג כיסוי בהתאמה אישית</li>
<li>תבנית קוטר של 360° 21X מטרים</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/DS9370.jpg,"{'גובה התקנה': '2.4 – 7.6 מטר', 'הערות': 'עיבוד תואם גלי מיקרו, פיצוי טמפרטורה דינאמי, ניתן להשיג גם בצבע שחור'}"
https://www.ledico.com/product/%d7%92%d7%9c%d7%90%d7%99-pirmicrowave-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-isc-pdl1-wa18-g/,גלאי PIR\Microwave מקצועי – ISC-PDL1-WA18-G,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>גלאי אינפרא-אדום פאסיבי משולב מיקרוגל ידידותי בפני בעלי חיים</li>
<li>אופטיקה בשלושה מיקודים, הדחקת אור לבן פעיל</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/ISC-PDL1-WA18G.jpg,"{'טכנולוגיה': 'אנטימאסק ואנטיספריי', 'שטח כיסוי משתנה': '18 m x 24m standard coverage; 8m x\n10 m selectable short range coverage', 'גובה התקנה': '2.1 – 3.0 מטר', 'הערות': 'עיצוב ידידותי להתקנה הכולל שני חלקים, פיצוי טמפרטורה דינאמי'}"
https://www.ledico.com/product/lbn-9000-00/,LBN 9000/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>יעילות גבוהה</li>
<li>תכונות אקוסטיות מעולות</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBN-900x00.jpg,"{'הספק מקסימלי': '22.5 W', 'הספק נומינלי': '15 / 10 / 7.5 / 5 W', 'SPL': '125 / 113 dB', 'מתח נומינלי': '100 V', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)', 'משקל': '1.3 ק""ג'}"
https://www.ledico.com/product/lbn-9001-00/,LBN 9001/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>יעילות גבוהה</li>
<li>תכונות אקוסטיות מעולות</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBN-900x00.jpg,"{'הספק מקסימלי': '45 W', 'הספק נומינלי': '30 / 20 / 15 / 10 W', 'SPL': '129 / 114 dB', 'מתח נומינלי': '100 V', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)', 'משקל': '2.1 ק""ג'}"
https://www.ledico.com/product/plena-public-address-and-voice-alarm/,Plena Public Address and Voice Alarm,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מערכת כריזה ומוזיקת רקע ל- 6 – 120 איזורים</li>
<li>EVAC – פינוי קולי יעיל ומהיר</li>
<li>מערכת מבוקרת בצורה מלאה (קו רמקולים, מיקרופון חירום, מנהל הודעות)</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/Plena-Public-Address-and-Voice-Alarm.jpg,"{'מגבר מובנה': '240W', 'תקני כריזה בחירום': 'EN 54-16 ו-\xa0EN 60849'}"
https://www.ledico.com/product/otd-40t/,OTD-40T,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>חסין מפני חיות מחמד עד 25 ק”ג</li>
<li>כולל זרוע התקנה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/OTD-40T.jpg,"{'טכנולוגיה': 'דואלי – טכנולוגיית אינפרא ומיקרו (2 חיישני פיר + אנטימסק מיקרוגל)', 'טווח גילוי': 'עד 15 מטר בזוית פתיחה 100 מעלות', 'גובה התקנה': '1.5-4 מטר'}"
https://www.ledico.com/product/bvms-lite-10-0/,BVMS Lite 10.0,,,,https://www.ledico.com/wp-content/uploads/2020/06/BVMS-Lite-10.0.jpg,{}
https://www.ledico.com/product/videojet-multi-4000/,VIDEOJET multi 4000,,,,https://www.ledico.com/wp-content/uploads/2020/06/VIDEOJET-multi-4000.jpg,{}
https://www.ledico.com/product/lbc-3090-01/,LBC 3090/01,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>רמקול תקרה חסכוני המיועד לשימושיים כלליים</li>
<li>אורך חיים ארוך במיוחד</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-309001.png,"{'הספק מקסימלי': '9W', 'הספק נומינלי': '6 / 3 / 1.5 W', 'מתח נומינלי': '100V', 'משקל': '1.1 ק""ג'}"
https://www.ledico.com/product/plena-easy/,Plena Easy,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מערכת איכותית להתקנות קטנות ובינוניות (איזור אחד או שניים)</li>
<li>משווה תדרים חכם ומגבר קול מובנה</li>
<li>איכות סאונד מעולה למוזיקת רקע ולדיבור</li>
<li>פתרון שלם עם מגוון אביזרים רחב</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/plena-easy.jpg,{'הערות': '• מגבר בעל 4 כניסות\n• יציאה לכריזה בלבד'}
https://www.ledico.com/product/lbc3474-00-%d7%95-lbc3479-00/,LBC3474/00 ו- LBC3479/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>טווח זה כולל שני שופרים מעוגלים בקוטר 355 מ""מ (14 אינץ ') ו-490 מ""מ (20 אינץ') ושלוש יחידות כוח בגודל 25 וולט, 35 וואט ו 50 וואט.</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-347x00.jpg,"{'הספק מקסימלי': '75 W', 'הספק נומינלי': '50 / 25 / 12.5 W', '127 dB / 110 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 60° / 28°', 'מתח נומינלי': '100 V', 'מימדים': '499 x 385 mm (19.64 x 15.16 in)', 'משקל': '6 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc3473-00-%d7%95-lbc3479-00/,LBC3473/00 ו- LBC3479/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>טווח זה כולל שני שופרים מעוגלים בקוטר 355 מ""מ (14 אינץ ') ו-490 מ""מ (20 אינץ') ושלוש יחידות כוח בגודל 25 וולט, 35 וואט ו 50 וואט.</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-347x00.jpg,"{'הספק מקסימלי': '52.5 W', 'הספק נומינלי': '35 / 17.5 / 8.75 W', '127 dB / 112 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 70° / 25°', 'מתח נומינלי': '100 V', 'מימדים': '499 x 385 mm (19.64 x 15.16 in)', 'משקל': '4.5 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3493-12/,LBC 3493/12,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>שופר מעוגל עם עוצמה של 30W</li>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-34xx12.jpg,"{'הספק מקסימלי': '45 W', 'הספק נומינלי': '30 / 15 / 7.5 W', '126 dB / 111 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB)', 'מתח נומינלי': '100 V', 'משקל': '3 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc3472-00-%d7%95-lbc3478-00/,LBC3472/00 ו- LBC3478/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>טווח זה כולל שני שופרים מעוגלים בקוטר 355 מ""מ (14 אינץ ') ו-490 מ""מ (20 אינץ') ושלוש יחידות כוח בגודל 25 וולט, 35 וואט ו 50 וואט.</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-347x00.jpg,"{'הספק מקסימלי': '37.5 W', 'הספק נומינלי': '25 / 12.5 / 6.25 W', '121 dB / 107 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 70° / 25°', 'מתח נומינלי': '100 V', 'מימדים': '355 x 311 mm (14 x 12.2 in)', 'משקל': '3.6 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3492-12/,LBC 3492/12,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>שופר מעוגל עם עוצמה של 20W</li>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-34xx12.jpg,"{'הספק מקסימלי': '30 W', 'הספק נומינלי': '20 / 10 / 5 W', '123 dB / 110 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB)', 'מתח נומינלי': '100 V', 'משקל': '2.65 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3484-00/,LBC 3484/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>השמעת קול דיבור מצויינת</li>
<li>בעל כיסוי PVC להגנה מרבית</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-348400.jpg,"{'הספק מקסימלי': '75 W', 'הספק נומינלי': '50 / 25 / 12.5 W', '127 dB / 110 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 60° / 28°', 'מתח נומינלי': '100 V', 'מימדים': '499 x 490 mm (20 x 19.6 in)', 'משקל': '6 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3491-12/,LBC 3491/12,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>שופר מלבני עם עוצמה של 10W</li>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-34xx12.jpg,"{'הספק מקסימלי': '15 W', 'הספק נומינלי': '10 / 5 / 2.5 W', '118 dB / 108 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB)', 'מתח נומינלי': '100 V', 'משקל': '1.4 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3483-00/,LBC 3483/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
<li>בעל תקן EN 54‑24</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-348400.jpg,"{'הספק מקסימלי': '52.5 W', 'הספק נומינלי': '35 / 17.5 / 8.75 W', '127 dB / 112 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 50° / 25°', 'מתח נומינלי': '100 V', 'מימדים': '499 x 490 mm (20 x 19.6 in)', 'משקל': '4.5 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/lbc-3482-00/,LBC 3482/00,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
<li>קוטר השופר בגודל 35.5 ס""מ</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-348200.jpg,"{'הספק מקסימלי': '75 W', 'הספק נומינלי': '50 / 25 / 12.5 W', '127 dB / 110 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB): 70° / 25°', 'מתח נומינלי': '100 V', 'מימדים': '425 x 355 mm (16.7 x 14 in)', 'משקל': '6 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/%d7%92%d7%9c%d7%90%d7%99-%d7%aa%d7%a7%d7%a8%d7%94-pirmicrowave-%d7%93%d7%92%d7%9d-ds9360/,גלאי תקרה PIR\Microwave דגם DS9360,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מנתח תנועות Motion Analyzer II, מערכות בקרה לבדיקה עצמית</li>
<li>תבנית קוטר של 360° 18X מטרים</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/DS9360.jpg,"{'גובה התקנה': '2.5 – 6 מטר', 'הערות': 'עיבוד תואם גלי מיקרו, פיצוי טמפרטורה, מסך תנועה, מראות מתחלפות (באריזה כלולות שתי מראות)'}"
https://www.ledico.com/product/lbc-3481-12/,LBC 3481/12,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>שופר מעוגל עם עוצמה של 10W</li>
<li>אידיאליים למגרשי ספורט, פארקים, תערוכות, מפעלים ובריכות שחייה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-34xx12.jpg,"{'הספק מקסימלי': '15 W', 'הספק נומינלי': '10 / 5 / 2.5 W', '113 dB / 103 dB': 'SP', 'זוית מפתח בתנאי': '1 kHz / 4 kHz (-6 dB)', 'מתח נומינלי': '100 V', 'משקל': '1.25 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/%d7%9e%d7%a1%d7%95%d7%a8-%d7%92%d7%a8%d7%95%d7%a0%d7%92-%d7%91%d7%95%d7%a9-bosch-gcm-10mx/,מסור גרונג בוש BOSCH GCM 10MX,"<div class=""woocommerce-product-details__short-description"">
	<p>מסור עוצמתי, יעיל ומדויק</p>
<p>עיצוב ארגונומי, מנוע 1700W ואורך חיים משופר</p>
</div>",1B29,"1,738.00",https://www.ledico.com/wp-content/uploads/2022/01/1B29-Ledico.png,"{'מהירות': '4800 סל""ד', 'קוטר להב': '254 מ""מ - ""10', 'קוטר ציר': '30 מ""מ', 'זווית צידוד / שיפוע': '52°/47°', 'כושר ניסור 0° / 0': '89x89 מ""מ', 'מידות': '469X509X565 מ""מ', 'משקל': '16 ק""ג'}"
https://www.ledico.com/product/praesensa/,Praesensa,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מערכת כריזה משולבת מתאימה לפרויקטים גדולים ורחבי היקף.</li>
<li>בעזרת טכנולוגיית IP, מערכת הכריזה Praesensa מספקת גמישות ואמינות למערכת כריזה עם איכות שמע מעולה ובעלת שיהוי נמוך. מתקינים יכולים להשתמש ברשתות קיימות בתשתית הבניין, כאשר הסתמכות על טכנולוגיית ה- IP מביאה להתקנה מהירה יותר.</li>
<li>Praesensa היא מערכת כריזה מבוקרת מקצה לקצה, מוסמכת לפי תקן ישראלי 1220. אפשרויות ללא הגבלה כמעט ואיכות שמע טובה יותר מכיוון שכל המכשירים מנוהלים באמצעות OMNEO ומתגי אתרנט מובנים.</li>
<li>ארכיטקטורת מגברים חדשנית מקצה כוח בצורה חכמה, מגדילה את היעילות ומורידה את עלות הבעלות הכוללת.</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2021/03/PRAESENSA‏-Ledico.png,{}
https://www.ledico.com/product/router/,Router,,,,https://www.ledico.com/wp-content/uploads/2020/06/Router.jpg,{}
https://www.ledico.com/product/%d7%a8%d7%9e%d7%a7%d7%95%d7%9c%d7%99%d7%9d-la1-uw24-36-d1-l1/,LA1‑UW36‑D1/ L1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>מתאים לשימוש פנים ומקומות כגון: בתי תפילה וחדרי ישיבות</li>
<li>בעל עוצמה של 54W</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LA1-UW24-36-D1-L1.jpg,"{'הספק מקסימלי': '54 W', 'הספק נומינלי': '36 / 18 / 9 / 4.5 W', 'מתח נומינלי': '70 V / 100 V', 'מימדים': '841x 151 x 129 mm', 'משקל': '6 ק""ג', 'טמפרטורת הפעלה': '-25 ºC to +55 ºC (-13 ºF to +131 ºF)'}"
https://www.ledico.com/product/%d7%a4%d7%a0%d7%a1-%d7%9c%d7%93-%d7%91%d7%95%d7%a9-bosch-gli-10-8-deciled/,פנס נטען בוש GLI 12V-30,"<div class=""woocommerce-product-details__short-description"">
	<p>10 נורות לד עם שתי הגדרות של רמת בהירות</p>
<p>מגנט לתלייה מהירה + 7 זויות תאורה</p>
<p> </p>
</div>",14A0,338.00,https://www.ledico.com/wp-content/uploads/2019/01/14A0.png,"{'עוצמת תאורה': '330 Lumen', 'סוללה': '10.8V', 'משקל': '300 גרם', 'הערות': 'גוף בלבד!!!'}"
https://www.ledico.com/product/%d7%9e%d7%a1%d7%a4%d7%a8%d7%99-%d7%a4%d7%97-gsc-2-8/,מספרי פח בוש BOSCH GSC 2.8,"<div class=""woocommerce-product-details__short-description"">
	<p>מספרי פח עם עוצמה של 500 וואט</p>
</div>",1506.103,"3,149.00",https://www.ledico.com/wp-content/uploads/2019/05/1506.103_e_400_635.jpg,"{'משקל': '2.7 ק""ג', 'פעימות לדקה': '2400', 'וואט': '500W', 'חיתוך': 'אלומיניום: 3.5 מ”מ פח : 2.8 מ”מ נירוסטה : 1.9 מ”מ'}"
https://www.ledico.com/product/vacuum-cleaner/,שואב אבק נטען בוש BOSCH GAS 12V LI,"<div class=""woocommerce-product-details__short-description"">
	<p>מתאים לשאיבת מגוון חומרים: עץ, פלסטיק ושבבי מתכת</p>
<p>מגיע עם פיה לשאיבה במקומות צרים</p>
<p><strong>גוף בלבד</strong>!</p>
<p> </p>
</div>",19E3.000,386.00,https://www.ledico.com/wp-content/uploads/2018/12/19E3.000.1.jpg,"{'משקל': '870 גרם', 'לחץ שאיבה': '45 מיליבר', 'זרימת אוויר': '15 ליטר/שניה'}"
https://www.ledico.com/product/%d7%92%d7%9c%d7%90%d7%99-%d7%aa%d7%a8%d7%9e%d7%99-%d7%91%d7%95%d7%a9-bosch-gis-1000-c/,גלאי תרמי בוש BOSCH GIS 1000 C,"<div class=""woocommerce-product-details__short-description"">
	<p>מדידה ותיעוד טמפרטורות ורמות לחות בסביבת עבודה.</p>
<p>תיעוד והעברת מידע לכל מכשיר באמצעות Bluetooth ו- USB</p>
<p>בעל יכולת מדידת טמפרטורה מבעד לקירות.</p>
<p>המוצר כולל: גוף + 4 סוללות AA  באריזת קרטון</p>
</div>",1083.300,"2,283.00",https://www.ledico.com/wp-content/uploads/2019/01/GIS_1000_C.png,"{'מדידת טמפרטורה': '-40° – 1000° צלזיוס', 'דיוק מדידת טמפרטורה': '1° +/-', 'רזולוציית מדידה': '0.1°', 'דיוק מדידת לחות יחסית': '2%', 'טווח מדידה': '0.1-5 מטר', 'גודל מסך': '“2.8', 'סיווג לייזר': '2', 'מקור מתח': '4 סוללות AA או סוללות V10.8', 'משקל': '100 גרם', 'הגנת מים ואבק': 'IP 54', 'מערכות הפעלה תואמות': 'PC /IOS / Android'}"
https://www.ledico.com/product/%d7%9e%d7%a1%d7%95%d7%a8-%d7%a4%d7%a0%d7%93%d7%9c-%d7%91%d7%95%d7%a9-bosch-gcm-8-sjl/,מסור פנדל בוש BOSCH GCM 8 SJL,"<div class=""woocommerce-product-details__short-description"">
	<p>מסור פנדל קומפקטי כולל להב ""24</p>
<p>רוחב חיתוך של 312 מ""מ</p>
</div>",15990.G2S,"2,322.00",https://www.ledico.com/wp-content/uploads/2022/02/15990.G2S-Ledico.png,"{'הספק': '1400W', 'מהירות': '5500 סל""ד', 'קוטר להב': '216 מ""מ (""8.5)', 'קוטר ציר': '30 מ""מ', 'זווית צידוד / שיפוע': '47°/52°', 'כושר חיתוך מרבי': 'גובה – 70 מ""מ רוחב – 312 מ""מ', 'מידות': '46X63X91 ס""מ', 'משקל': '17.3 ק""ג'}"
https://www.ledico.com/product/ls1%e2%80%91uc20e%e2%80%911/,LS1‑UC20E‑1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>עיצוב מודרני, בעל עוצמה של 20W</li>
<li>אידיאלי לשימוש בבניינים עם תקרות גבוהות</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LS1‑UC20E‑1.jpg,"{'הספק מקסימלי': '30W', 'הספק נומינלי': '20 / 10 / 5 / 2.5 W', 'SPL': '99 / 86 dB', 'מתח נומינלי': '100V', 'משקל': '3 ק""ג'}"
https://www.ledico.com/product/ls1%e2%80%91oc100e%e2%80%911/,LS1‑OC100E‑1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>זווית הפתיחה של הרמקול מאפשרת לו לכסות לפחות 600 מ""ר</li>
<li>מתאים לאזורים עם תקרה גבוהה ומקורה כמו מחסנים, אולמות תחבורה ותצוגה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LS1‑OC100E‑1.jpg,"{'הספק מקסימלי': '150W', 'הספק נומינלי': '100 W (100 – 50 – 25 W)', 'SPL': '113 / 93 dB', 'מתח נומינלי': '100V', 'משקל': '2.9 ק""ג'}"
https://www.ledico.com/product/lp1%e2%80%91uc10e%e2%80%911/,LP1‑UC10E‑1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>עיצוב מודרני, בעל עוצמה של 10W</li>
<li>קל ופשוט להתקנה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LP1-UC10E-1.jpg,"{'הספק מקסימלי': '15W', 'הספק נומינלי': '10 / 5 / 2.5 / 1.25 W', 'SPL': '96 / 86 dB', 'מתח נומינלי': '100V', 'משקל': '3 ק""ג'}"
https://www.ledico.com/product/lp1%e2%80%91uc20e%e2%80%911/,LP1‑UC20E‑1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>עיצוב מודרני, בעל עוצמה של 20W</li>
<li>קל ופשוט להתקנה</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LP1‑UC20E‑1.jpg,"{'הספק מקסימלי': '15W', 'הספק נומינלי': '10 / 5 / 2.5 / 1.25 W', 'SPL': '100 / 87 dB', 'מתח נומינלי': '100V', 'משקל': '3 ק""ג'}"
https://www.ledico.com/product/lbc-3941-11/,LBC 3941/11,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>כולל זווית פתיחה רחבה מאוד ועיצוב לא פולשני</li>
<li>בעל עוצמה של 6W</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-3941-11.jpg,"{'הספק מקסימלי': '9W', 'הספק נומינלי': '6 / 3 / 1.5 / 0.75 W', 'SPL': '96 / 88 dB', 'מתח נומינלי': '100V', 'משקל': '1.5 ק""ג'}"
https://www.ledico.com/product/lbc-3432-03/,LBC 3432/03,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>איכות שמע מצויינת, בעל עוצמה של 20W</li>
<li>מתאימים לאזורים פתוחים וסגורים</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-3432-03..jpg,"{'הספק מקסימלי': '30W', 'הספק נומינלי': '20W', 'SPL': '107 / 94 dB', 'מתח נומינלי': '100/70V', 'משקל': '2.6 ק""ג'}"
https://www.ledico.com/product/lbc-3430-03/,LBC 3430/03,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>פרוז'טור דו כיווני בעל עוצמה של 12W</li>
<li>אידיאלי למנהרות רכבת תחתית, למסדרונות ארוכים ולמרכזי קניות</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LBC-3430-03.jpg,"{'הספק מקסימלי': '18W', 'הספק נומינלי': '12W', 'SPL': '104 / 93 dB', 'מתח נומינלי': '100/70V', 'משקל': '3.5 ק""ג'}"
https://www.ledico.com/product/lp1%e2%80%91bc10e%e2%80%911/,LP1‑BC10E‑1,"<div class=""woocommerce-product-details__short-description"">
	<ul>
<li>פרוז'קטור דו כיווני עוצמתי</li>
<li>אידאלי לאזורים מאורכים כגון: מנהרות ומסדרונות</li>
</ul>
</div>",,,https://www.ledico.com/wp-content/uploads/2020/05/LP1‑BC10E‑1.jpg,"{'הספק מקסימלי': '15W', 'הספק נומינלי': '10 / 5 / 2.5 / 1.25 W', 'SPL': '90 / 80 dB', 'מתח נומינלי': '100V', 'משקל': '3 ק""ג'}"
