product_url,product_name,product_name2,product_model,product_SKU,product_img,description,technical_data,accessories
https://www.delco.co.il:443/p/17148-%D7%A2%D7%A8%D7%9B%D7%AA-%D7%A2%D7%96%D7%A8%D7%94-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94-packout,ערכת עזרה ראשונה PACKOUT,,4932478879,,"https://www.delco.co.il/media/Objects/Products/81BC479D12234FC3AB50E6A5534A9D8F.jpg
https://www.delco.co.il/media/Objects/Products/199594F0D4054705A137CA330669E05A.jpg","<div>
						<ul>
	<li>אורגינייזר בצבע אדום לזיהוי מהיר בזמן חירום</li>
	<li>אורגינייזר קומפקטי מסדרת ה- PACKOUT™ המודולרית</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות ומכות</li>
	<li>לעמידות בתנאי השטח הקשים ביותר</li>
	<li>5 תאים הניתנים לשליפה מהירה,</li>
	<li>IP65 - ארגז אטום המוגן מפני גשמים, אבק ולכלוך</li>
	<li>סידור מבנה התאים שומר ואינו מאפשר מעבר של אביזרים בין התאים</li>
	<li>גם בזמן נשיאה</li>
</ul>
 					</div>","<div>
                       תכולה: פריטי עזרה ראשונה<br>
1x תחבושות צריבה, DIN 13152-A, 60 x 80 ס""מ<br>
4x כפפות חד פעמיות<br>
2x תחבושת משולשת, DIN 13168 לבן, 96X136X96 ס""מ<br>
3x תחבושות לעזרה ראשונה<br>
1x גזה לתחבושות לעזרה ראשונה<br>
2x קומפרסים לעיניים<br>
1x שמיכת הצלה<br>
1x סרט דבק<br>
8x תחבושות הדבקה<br>
2x שקיות סרט, ניתנות לאטום מחדש<br>
4x תחבושות קצות האצבעות 2X12 ס""מ<br>
4x תחבושות לקצה האצבע 7X4 ס""מ<br>
4x תחבושות טיח<br>
8x תחבושות גבס<br>
1x קומפרס קר מיידי
					</div>",
https://www.delco.co.il:443/p/17147-%D7%90%D7%A8%D7%92%D7%96-%D7%9B%D7%9C%D7%99%D7%9D-%D7%A2%D7%A0%D7%A7-%D7%A2%D7%9D-%D7%92%D7%9C%D7%92%D7%9C%D7%99%D7%9D-packout,ארגז כלים ענק עם גלגלים PACKOUT,,4932478161,,"https://www.delco.co.il/media/Objects/Products/777D296D703843C7855DB10373CF8924.jpg
https://www.delco.co.il/media/Objects/Products/29C3398A1CCC4BA7A0C8AF6F6CCC42F1.jpg
https://www.delco.co.il/media/Objects/Products/0676294C424C4A01A5A73D289DFFB5A5.jpg","<div>
						<ul>
	<li>ארגז כלים בתכולה כפולה מסדרת PACKOUT המודולרית .</li>
	<li>ארגז ענק עם נקודות נעילה מחוזקות ממתכת, גלגלי שטח "" 9 ) 23 ס""מ( וידית מתארכת ברמה תעשייתית.</li>
	<li>צירים פנימיים מחוזקים, מנעולי מכסה מחוזקים.</li>
	<li>תקן בדירוג IP65 נגד מים ופסולת.</li>
	<li>מגש פנימי נשלף ומתאים לשני צידי הארגז.</li>
	<li>מסילות פנימיות יצוקות למחיצות.</li>
	<li>קיבולת עומס כוללת 113.5 ק""ג, עם נפח של 35 ליטרים.</li>
	<li>ידיות גדולות נשלפות המאפשרות למשוך את ארגז הכלים בקלות מתא מטען רכב או משאית משני הכיוונים</li>
	<li>ומאפשרות גם הרמה כבדה ע""י שני אנשים משני צידי הארגז.</li>
	<li>ידית משנית המשמשת גם כרגל תמיכה ומאפשרת לארגז הכלים לעמוד זקוף.</li>
	<li>נקודות חיבור לסידרת PACKOUT , המסוגלות לאבטח שתי ערימות ארגזי כלים בגודל מלא למכסה או 4</li>
	<li>ארגזי כלים בינוניים, ארגינייזרים ותיקים</li>
</ul>
 					</div>","<div>
                       <ul>
	<li>מימדי הארגז: 965x609x401 מ""מ</li>
</ul>
					</div>",
https://www.delco.co.il:443/p/16305-%D7%90%D7%A8%D7%92%D7%95%D7%A0%D7%99%D7%AA-3-%D7%9E%D7%92%D7%99%D7%A8%D7%95%D7%AA,ארגונית 3 מגירות,"מק""ט: 49324721230",,49324721230,"https://www.delco.co.il/media/Objects/Products/FAC6955CC3F047309E47AB525769C758.jpg
https://www.delco.co.il/media/Objects/Products/6B21E947ECF141D198AC21401AFB0CEC.jpg
https://www.delco.co.il/media/Objects/Products/16F8EBF21FA8458C8A9DE03B00C3BB86.jpg","<div>
						<ul>
	<li>חלק מסדרת PACKOUT המודולרית.</li>
	<li>ארגונית עם תאי הפרדה בכל מגירה הניתנים לשליפה וסידור מחדש בהתאם לאביזרים שיש ברשותכם.</li>
	<li>מנגנון הגנה המונע את פתיחת המגירות בעת שינוע.</li>
	<li>ניתן לנעול את המגירות עם מנעול.</li>
	<li>כושר העמסה – עד 22 ק""ג.</li>
	<li>פינות הגנה מחוזקות ממתכת.</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות ומכות</li>
	<li>לעמידות בתנאי השטח הקשים ביותר.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/15285-%D7%A2%D7%92%D7%9C%D7%AA-%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%9E%D7%AA%D7%A7%D7%A4%D7%9C%D7%AA-%D7%94%D7%9E%D7%95%D7%AA%D7%90%D7%9E%D7%AA-%D7%9C%D7%A1%D7%93%D7%A8%D7%AA-%E2%84%A2packout,עגלת נשיאה מתקפלת המותאמת לסדרת ™PACKOUT,"מק""ט: 4932472131",,4932472131,"https://www.delco.co.il/media/Objects/Products/FB0C773F3AB344E0A7BCF070F4FFF027.jpg
https://www.delco.co.il/media/Objects/Products/9AE9BC0A0E4642CCADFEE3C484EB5B1E.jpg
https://www.delco.co.il/media/Objects/Products/D31B14F8F8084A5497F4A3E316268A64.jpg","<div>
						<ul>
	<li>עגלת PACKOUT מתקפלת בעלת 2 מדפים לחיבור</li>
	<li>מהיר של ארגזי PACKOUT – לאחסון נוסף.</li>
	<li>מקום מותאם לאביזרים גדולים לגובה, כגון פלסים.</li>
	<li>כושר העמסה עד 180 ק""ג הטוב בקטגוריה!</li>
	<li>צמיגי אנטי-תקר בקוטר 25 מ""מ.</li>
	<li>גלגלים מפולימר מחוזק נגד פגיעות.</li>
	<li>עיצוב קומפקטי עם בסיס מתקפל לאחסון נוח.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/15284-%D7%9E%D7%A9%D7%98%D7%97-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%9E%D7%AA%D7%97%D7%91%D7%A8-%D7%9C%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%E2%84%A2packout,משטח עבודה המתחבר למערכת ™PACKOUT,"מק""ט: 4932472128",,4932472128,"https://www.delco.co.il/media/Objects/Products/14C7AF1FE41643CDB9C434BA8A543EDF.jpg
https://www.delco.co.il/media/Objects/Products/DF7763EBB16D4388A01671FD04F786E9.jpg","<div>
						<ul>
	<li>משטח עץ עמיד בעובי 1.27 ס""מ.</li>
	<li>משטח מוחלק למגוון רחב של עבודות עדינות:</li>
	<li>כתיבה, סרטוט הנחת לפטופ ועוד..</li>
	<li>עיצוב מיוחד עם חורי הכנה לברגים, המתאים</li>
	<li>להרכבת מלחציים ולהנחת כלים כבדים.</li>
	<li>עמיד בעומס משקל עד 22 ק""ג.</li>
	<li>עמיד בתנאים הקשים ביותר.</li>
	<li>חלק מסדרת PACKOUT המודולרית.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/15283-%D7%90%D7%A8%D7%92%D7%96-%D7%A7%D7%95%D7%9E%D7%A4%D7%A7%D7%98%D7%99-%D7%92%D7%91%D7%95%D7%94-%E2%84%A2packout,ארגז קומפקטי גבוה ™PACKOUT,"מק""ט: 4932471723",,4932471723,"https://www.delco.co.il/media/Objects/Products/55DD370AD8154C69996964FBB27019F8.jpg
https://www.delco.co.il/media/Objects/Products/6713513C96534893B09BFC6591A49779.jpg","<div>
						<ul>
	<li>חלק מסדרת PACKOUT™ המודולרית.</li>
	<li>ארגז גבוה עם חוצצים להתאמה מהירה,לאחסון ולארגון כלים, ציוד ואביזרים גדולים עד קטנים.</li>
	<li>תפיסת חוצצים חזקה וקלה לשליפה.</li>
	<li>יכולת אחסון מספקת להתאמה לכלי חשמל</li>
	<li>גדולים כמו מסורים עגולים, מקדחות ועוד.</li>
	<li>קיבולת משקל עד 34 ק""ג.</li>
	<li>ארגז בנוי פולימרים עמידים במיוחד לתנאי שטח ואתרי העבודה פתוחים.</li>
	<li>עמידות מזג אוויר בדרוג IP65 למניעת רטיבות מגשם ופסולת באתר.</li>
	<li>מידות הארגז 411X254X330 .</li>
	<li>משקל 2.5 ק""ג.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/15282-%D7%A6%D7%99%D7%93%D7%A0%D7%99%D7%AA-%D7%A7%D7%95%D7%9E%D7%A4%D7%A7%D7%98%D7%99%D7%AA-%E2%84%A2packout,צידנית קומפקטית ™PACKOUT,"מק""ט: 4932471722",,4932471722,"https://www.delco.co.il/media/Objects/Products/9C1B7190D80043C6B3937A070971307D.jpg
https://www.delco.co.il/media/Objects/Products/3F0487A86FB949B3B33C9929FDDDFD3B.jpg","<div>
						<ul>
	<li>בידוד כפול איכותי לשמירה על קור התכולה עד עשוי פולימרים חזקים לעמידות מזג אוויר בדרוג IP65</li>
	<li>למניעת רטיבות מגשם ופסולת באתר.</li>
	<li>15 ליטר תכולה.</li>
	<li>פותחן בקבוקים מובנה.</li>
	<li>מגש נשלף לאחסון נפרד של פריטים אישיים</li>
	<li>בכדי להפרידם ממוצרי הקרור.</li>
	<li>מידות הצידנית 411X254X330 .</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12584-%D7%9E%D7%AA%D7%90%D7%9D-%D7%A7%D7%99%D7%A8-%D7%9C%D7%90%D7%A8%D7%92%D7%96%D7%99-packout,מתאם קיר לארגזי PACKOUT,"מק""ט: 4932471638",,4932471638,"https://www.delco.co.il/media/Objects/Products/DD75F8AD9299467288FD5393A5F3B5C8.jpg
https://www.delco.co.il/media/Objects/Products/D0806CBA3EAA4198B3763A339B4D135F.jpg","<div>
						<ul>
	<li>מגוון של אפשרויות לעיגון.</li>
	<li>הפכו את ארגז ה PACKOUT שלכם לאחסון קבוע.</li>
	<li>מקסימום משקל לעיגון על הרצפה – עד 45 ק""ג.</li>
	<li>מקסימום משקל לעיגון על הקיר – עד 22 ק""ג.</li>
	<li>חלק מסדרת PACKOUT המודולרית.</li>
	<li>מוגן מפני מכות.</li>
	<li>מימדים 610x480x190 מ""מ.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12583-%D7%A2%D7%92%D7%9C%D7%AA-%D7%98%D7%A8%D7%95%D7%9C%D7%99-%D7%9C%D7%90%D7%A8%D7%92%D7%96%D7%99-packout,עגלת טרולי לארגזי PACKOUT,"מק""ט: 4932471068",,4932471068,"https://www.delco.co.il/media/Objects/Products/A4E209E19B864A56A81720522BE71C3A.jpg
https://www.delco.co.il/media/Objects/Products/F6E50AB047D340CC965802296985A78E.jpg","<div>
						<ul>
	<li>יכולת נשיאה של עד 113 ק""ג.</li>
	<li>גלגלים עמידים לסחיבה מהירה של ציוד כבד בתנאי אתר העבודה.</li>
	<li>כולל בלם נעילה ועוד 2 בלמים נוספים לנעילת גלגלים .</li>
	<li>חלק מסדרת PACKOUT המודולרית.</li>
	<li>מימדים: 610x480x190 .</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12582-%D7%9E%D7%AA%D7%90%D7%9D-packout-%D7%9C%D7%90%D7%A8%D7%92%D7%96%D7%99-hd,מתאם PACKOUT לארגזי HD,,,,https://www.delco.co.il/media/Objects/Products/F0FF1DF8D54B45D093E9D3A687CE458B.jpg,"<div>
						<ul>
	<li>מתאם PACKOUT לארגזי HD</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12581-%D7%90%D7%A8%D7%92%D7%96-packout-%D7%A4%D7%AA%D7%95%D7%97-%D7%95%D7%9E%D7%97%D7%95%D7%96%D7%A7,ארגז PACKOUT פתוח ומחוזק,"מק""ט: 4932471724",,4932471724,"https://www.delco.co.il/media/Objects/Products/6AF9AAD9037B461BAA688329DE3C5C9A.jpg
https://www.delco.co.il/media/Objects/Products/77C7DC1CC0A4466DA1FA9C5AE1E9CB86.jpg","<div>
						<ul>
	<li>כושר העמסה – 22 ק""ג. </li>
	<li>ארגז גדול לאחסון של סוגים רבים של כלי עבודה.</li>
	<li>מימדים - 390x250x450 מ""מ.</li>
	<li>חלק מסדרת PACKOUT המודולרית.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12580-%D7%90%D7%95%D7%A8%D7%92%D7%99%D7%A0%D7%99%D7%99%D7%96%D7%A8-%D7%93%D7%A7-%D7%A7%D7%95%D7%9E%D7%A4%D7%A7%D7%98%D7%99-packout,אורגינייזר דק קומפקטי PACKOUT,"מק""ט: 4932471065",,4932471065,"https://www.delco.co.il/media/Objects/Products/B3DAECEA54EF4D35BE593079E6BCEC15.jpg
https://www.delco.co.il/media/Objects/Products/7803E3E0DC3F4D0295C7548B25821E83.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUT המודולרית.</li>
	<li>מחולק עם הפרדה ל 4- תאים קטנים ותא אחד גדול.</li>
	<li>IP65 - ארגז אטום המוגן מפני גשמים, אבק ולכלוך.</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות</li>
	<li>ומכות לעמידות בתנאי השטח הקשים ביותר.</li>
	<li>סידור מבנה התאים שומר ואינו מאפשר מעבר של ברגים וחלקים קטנים גם בזמן נשיאה.</li>
	<li>מידות: 250x380x65</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12578-%D7%90%D7%95%D7%A8%D7%92%D7%99%D7%A0%D7%99%D7%99%D7%96%D7%A8-%D7%93%D7%A7-packout,אורגינייזר דק PACKOUT,"מק""ט: 4932471064",,4932471064,"https://www.delco.co.il/media/Objects/Products/2A916C0B4BA2475D94AA34792280CE2C.jpg
https://www.delco.co.il/media/Objects/Products/3573A9A276A84B8B88418CF3886E7327.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUT המודולרית.</li>
	<li>מחולק עם הפרדה ל 8- תאים קטנים ו 2- תאים גדולים.</li>
	<li>IP65 - ארגז אטום המוגן מפני גשמים, אבק ולכלוך.</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות</li>
	<li>ומכות לעמידות בתנאי השטח הקשים ביותר.</li>
	<li>סידור מבנה התאים שומר ואינו מאפשר מעבר של ברגים וחלקים קטנים גם בזמן נשיאה.</li>
	<li>מידות: 500x380x65</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12549-%D7%AA%D7%99%D7%A7-%D7%A7%D7%99%D7%98%D7%91%D7%92-packout,תיק קיטבג PACKOUT,2 גדלים,,,"https://www.delco.co.il/media/Objects/Products/335D0D8AE4954169927E8E971E3341F4.jpg
https://www.delco.co.il/media/Objects/Products/DC5E609EC8324DFDA57D1419A47779A9.jpg
https://www.delco.co.il/media/Objects/Products/724F4F310022474E8D308B0C3C985059.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUTTM המודולרית. </li>
	<li>עשוי ניילון בליסטי D1680 לעמידות הטובה ביותר בכל תנאי השטח.</li>
	<li>נפח גדול לאחסון כלי עבודה גדולים.</li>
	<li>רצועת נשיאה לכתף מרופדת ונוחה.</li>
	<li>ידית נשיאה עילית וידיות צד לנשיאה נוחה.</li>
	<li>בסיס יצוק וחזק מאפשר לתיק לעמוד ועמיד בכל תנאי מזג האוויר.</li>
	<li>2 גדלים: <span>50 ס""מ 38 ס""מ</span></li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12548-%D7%A6%D7%99%D7%93%D7%A0%D7%99%D7%AA-%D7%95%D7%A7%D7%95%D7%9C%D7%A8-20-%D7%9C%D7%99%D7%98%D7%A8-packout,צידנית וקולר 20 ליטר PACKOUT,"מק""ט: 4932471132",,4932471132,"https://www.delco.co.il/media/Objects/Products/EB77886797554C3CB93571F1E4C1E7AD.jpg
https://www.delco.co.il/media/Objects/Products/DD489F365B1C41529941CC2A335F7281.jpg
https://www.delco.co.il/media/Objects/Products/B3D05D7A5953489CB8D209DEBEADBA4A.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUT המודולרית.</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד</li>
	<li>נפילות, מכות ולעמידות בתנאי השטח הקשים ביותר.</li>
	<li>בידוד משודרג שומר על התכולה קרה עד 24 שעות.</li>
	<li>רצועת כתף לנשיאה נוחה.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12547-%D7%A6%D7%99%D7%93%D7%A0%D7%99%D7%AA-%D7%95%D7%A7%D7%95%D7%9C%D7%A8-20-%D7%9C%D7%99%D7%98%D7%A8,צידנית וקולר 20 ליטר,"מק""ט: 4932464835",,4932464835,"https://www.delco.co.il/media/Objects/Products/22E5FD7B0611406E934536C1B07A5D72.jpg
https://www.delco.co.il/media/Objects/Products/29FF6F0D991444CCA1198204C940F42E.jpg","<div>
						<ul>
	<li>צידנית לעבודה עם מבנה קשיח עשוי ניילון בליסטי D1,680 עם רוכסנים מחוזקים.</li>
	<li>עוצב במיוחד לשרוד את תנאי השטח הקשים ביותר.</li>
	<li>בידוד כפול עם מנגנון אנטי נזילה – ניתן לאחסן קרח עד 24 שעות מבלי שיהיו נזילות.</li>
	<li>תפס למטר בצד + פותחן בקבוקים.</li>
	<li>רצועה מרופדת לנשיאה נוחה על הכתף.</li>
	<li>תא ""יבש"" מיוחד לאחסון של טאבלטים / סמארטפונים.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12546-%D7%AA%D7%99%D7%A7-%D7%98%D7%9B%D7%A0%D7%90%D7%99%D7%9D-%D7%A1%D7%92%D7%95%D7%A8-packout,תיק טכנאים סגור PACKOUT,"מק""ט: 4932471130",,4932471130,"https://www.delco.co.il/media/Objects/Products/DCAD1475B3754C78B9A590984DAA2041.jpg
https://www.delco.co.il/media/Objects/Products/D1A1954C646448D9913964562240A901.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUT המודולרית.</li>
	<li>עשוי ניילון בליסטי D1680 לעמידות הטובה ביותר בכל תנאי השטח.</li>
	<li>58 כיסים כולל תא מיוחד למחשב נייד.</li>
	<li>בסיס יצוק וחזק מאפשר לתיק לעמוד ועמיד בכל תנאי מזג האוויר.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12545-%D7%AA%D7%99%D7%A7-%D7%92%D7%91-%D7%9C%D7%9B%D7%9C%D7%99-%D7%A2%D7%91%D7%95%D7%93%D7%94-ultimate,תיק גב לכלי עבודה ULTIMATE,"מק""ט: 4932464833",,4932464833,"https://www.delco.co.il/media/Objects/Products/7D4F3B596786453C951FA8841147F075.jpg
https://www.delco.co.il/media/Objects/Products/A0710A53A90D4DAEBDF762D97BC38B80.jpg
https://www.delco.co.il/media/Objects/Products/568B5088283246CB8F796E132FF9A73D.jpg","<div>
						<ul>
	<li>תיק גב לכלי עבודה עם מבנה קשיח עשוי נילון בליסטי .D1,680</li>
	<li>בסיס יצוק וחזק מאפשר לתיק לעמוד, ועמיד מפני נזקי אתר העבודה.</li>
	<li>חגורת חזה: לבטיחות מקסימלית וגם עם אופציה לחבר לעגלה.</li>
	<li>רצועות גב משולבות פדים נוחים ו""נושמים"" לשימוש נוח בתנאים הקשים ביותר.</li>
	<li>48 כיסים כולל 2 תאים מיוחדים עם הגנה ללפטופ / מכשירי אלקטרוניקה שונים.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12544-%D7%AA%D7%99%D7%A7-%D7%92%D7%91-%D7%9C%D7%9B%D7%9C%D7%99-%D7%A2%D7%91%D7%95%D7%93%D7%94,תיק גב לכלי עבודה,פרופיל צר,,4932464834,"https://www.delco.co.il/media/Objects/Products/507366FD4C0B4184B8A6CEFB67085CCD.jpg
https://www.delco.co.il/media/Objects/Products/42E645BAAE8246C38F935361736FEDCE.jpg","<div>
						<ul>
	<li>תיק גב לכלי עבודה עם מבנה קשיח עשוי נילון בליסטי .D1,680</li>
	<li>בסיס יצוק וחזק מאפשר לתיק לעמוד, ועמיד מפני נזקי אתר העבודה.</li>
	<li>חגורת חזה: לבטיחות מקסימלית וגם עם אופציה לחבר לעגלה.</li>
	<li>רצועות גב משולבות פדים נוחים ו""נושמים"" לשימוש נוח בתנאים הקשים ביותר.</li>
	<li>22 כיסים כולל תא מיוחד עם הגנה ללפטופ / מכשירי אלקטרוניקה שונים.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/12542-%D7%AA%D7%99%D7%A7-%D7%92%D7%91-packout,תיק גב PACKOUT,"מק""ט: 4932471131",,4932471131,"https://www.delco.co.il/media/Objects/Products/58E94F55B1464FD3BAB930060D08CBFA.jpg
https://www.delco.co.il/media/Objects/Products/9342A7583CF142EAAB51347C16EF26E5.jpg
https://www.delco.co.il/media/Objects/Products/29920F5C0C2F4A24985FD09CA9F1A939.jpg","<div>
						<ul>
	<li>חלק מסדרת ה PACKOUTTM המודולרית.</li>
	<li>עשוי ניילון בליסטי D1680 לעמידות הטובה ביותר בכל תנאי השטח.</li>
	<li>48 כיסים כולל תא מיוחד למחשב נייד.</li>
	<li>ריפוד כפול בגב לנוחות מירבית, רצועת חזה, רצועה עבור עגלות .</li>
	<li>בסיס יצוק וחזק מאפשר לתיק לעמוד ועמיד בכל תנאי מזג האוויר.</li>
</ul>
 					</div>",,
https://www.delco.co.il:443/p/8271-%D7%A2%D7%92%D7%9C%D7%94-%D7%90%D7%A8%D7%92%D7%96-%D7%9B%D7%9C%D7%99%D7%9D-%D7%A2%D7%9D-%D7%92%D7%9C%D7%92%D7%9C%D7%99%D7%9D-%E2%84%A2packout,עגלה ארגז כלים עם גלגלים ™PACKOUT,"מק""ט: 4932464078",,4932464078,"https://www.delco.co.il/media/Objects/Products/7E828C73EEF84BCEB1AAAB4AB6EA4712.jpg
https://www.delco.co.il/media/Objects/Products/048ADFFBB9554868AB7E0DCE2781D2E1.jpg
https://www.delco.co.il/media/Objects/Products/CFB8E3CCB13A459E801A0FF81DDCE677.jpg","<div>
						<ul>
	<li>עגלה לכלי עבודה מסדרת ה <span>PACKOUT</span>™ המודולרית</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות ומכות לעמידות בתנאי השטח הקשים ביותר</li>
	<li>עגלה זו הינה הבסיס למערכת ה <span>PACKOUT</span> ועל גביה ניתן להוסיף ארגזים אורגנייזרים ותיקים כאשר הכל מתחבר בקליק</li>
	<li>קיבולת העמסה – 113 ק""ג</li>
	<li>ידית אחיזה מחוזקת ועמידה במיוחד עם אפשרות להארכה</li>
	<li>גלגלי שטח בקוטר 228 מ""מ</li>
	<li><span>IP65</span>- ארגז אטום המוגן מפני גשמים, אבק ולכלוך</li>
	<li>פינות הגנה מחוזקות ממתכת</li>
	<li>קליפסים נועלים מתכתיים מחוזקים</li>
	<li>תאי אורגינייזר פנימיים</li>
	<li>בעזרת מתאם נפרד, ניתן לחבר ארגזי <span>X</span> של כלי עבודה נטענים של מילווקי</li>
	<li>מקום לעיגון  <span>ONE-KEY™ TICK</span></li>
</ul>
 					</div>","<div>
                       <ul>
	<li>מימדים – 560x410x480 מ""מ</li>
	<li>קיבולת העמסה – 113 ק""ג</li>
</ul>
					</div>",
https://www.delco.co.il:443/p/8263-%D7%AA%D7%99%D7%A7-%D7%98%D7%9B%D7%A0%D7%90%D7%99%D7%9D-packout%E2%84%A2,תיק טכנאים PACKOUT™,3 גדלים שונים,,,"https://www.delco.co.il/media/Objects/Products/E143D4976EC54CBF97E39DE531278FC5.jpg
https://www.delco.co.il/media/Objects/Products/FD65A301872F4BF8B8AA48B2CFBE13F5.jpg
https://www.delco.co.il/media/Objects/Products/0088DFFE4FB842C7A071B6AEB16179B3.jpg
https://www.delco.co.il/media/Objects/Products/8AB83D0BA0BC434BA3B40C041185D664.jpg
https://www.delco.co.il/media/Objects/Products/6A29B4DC29CF4514AD3C344DE00F2982.jpg","<div>
						<ul>
	<li>תיק טכנאים מסדרת ה<span> PACKOUT™ </span>המודולרית</li>
	<li>תיק עמיד במיוחד עם מבנה קשיח עשוי ניילון בליסטי<span> D1680 </span></li>
	<li>בסיס יציב מאפשר לתיק להיות במצב עומד גם כאשר מועמס</li>
	<li>ידית אחיזה מאפשרת נשיאה נוחה</li>
	<li>רצועת כתף לנשיאה נוחה</li>
	<li>מתחבר לארגזי ה<span> PACKOUT™</span></li>
</ul>
 					</div>","<div>
                       <ul>
	<li>מימדים תיק 25 ס""מ –     250x280x320 מ""מ - מק""ט 4932464084 </li>
	<li>מימדים תיק 40 ס""מ –     250x400x320 מ""מ - מק""ט 4932464085 </li>
	<li>מימדים תיק 50 ס""מ –     250x500x320 מ""מ - מק""ט 4932464086</li>
</ul>
					</div>",
https://www.delco.co.il:443/p/8262-%D7%90%D7%95%D7%A8%D7%92%D7%A0%D7%99%D7%99%D7%96%D7%A8-%D7%A7%D7%95%D7%9E%D7%A4%D7%A7%D7%98%D7%99-packout%E2%84%A2,אורגנייזר קומפקטי PACKOUT™,,4932464083,,"https://www.delco.co.il/media/Objects/Products/71F2C523B1CB467F880425F4DCE03630.jpg
https://www.delco.co.il/media/Objects/Products/900D02BDEDC743A9838C4D26BD189EA6.jpg","<div>
						<ul>
	<li>אורגינייזר קומפקטי מסדרת ה<span> PACKOUT™ </span>המודולרית</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות ומכות לעמידות בתנאי השטח הקשים ביותר</li>
	<li>5 תאים הניתנים לשליפה מהירה, לאחסון אביזרים וחומרים שונים כגון ברגים, מקדחים, מסמרים ועוד...</li>
	<li><span>IP65</span>- ארגז אטום המוגן מפני גשמים, אבק ולכלוך</li>
	<li>סידור מבנה התאים שומר ואינו מאפשר מעבר של ברגים וחלקים קטנים גם בזמן נשיאה</li>
</ul>
 					</div>","<div>
                       <ul>
	<li>מימדים - 250x380x120<span> מ""מ</span></li>
</ul>
					</div>",
https://www.delco.co.il:443/p/8261-%D7%90%D7%95%D7%A8%D7%92%D7%A0%D7%99%D7%99%D7%96%D7%A8-packout%E2%84%A2,אורגנייזר PACKOUT™,"מק""ט: 4932464082",,4932464082,"https://www.delco.co.il/media/Objects/Products/27F630E1764548E6A7C1B0731BB906E1.jpg
https://www.delco.co.il/media/Objects/Products/BE84E2871FA5440BBCB717492175309D.jpg","<div>
						<ul>
	<li>אורגינייזר מסדרת ה<span> PACKOUT™ </span>המודולרית</li>
	<li>נבנה מתרכובת ייחודית של פולימרים מחוזקים במיוחד נגד נפילות ומכות לעמידות בתנאי השטח הקשים ביותר</li>
	<li>10 תאים הניתנים לשליפה מהירה, לאחסון אביזרים וחומרים שונים כגון ברגים, מקדחים, מסמרים ועוד...</li>
	<li><span>IP65</span>- ארגז אטום המוגן מפני גשמים, אבק ולכלוך</li>
	<li>סידור מבנה התאים שומר ואינו מאפשר מעבר של ברגים וחלקים קטנים גם בזמן נשיאה</li>
</ul>
 					</div>","<div>
                       <ul>
	<li>מימדים - 500x380x120 <span>מ""מ</span></li>
</ul>
					</div>",
